entity_head,entity_tail
呼吸音,咽峡部
查体,上颚
颈椎侧、双斜位片,第4、5颈椎棘突后
腹部常规彩超,脐周大血管
压痛,腹壁
CT,横结肠
大便潜血,腹主动脉
压痛,右颈部
移动性浊音,周身皮肤
盆腔，CT,盆腔
肌紧张,肝
中性粒细胞百分比,结肠
PET-CT,胰头
PET-CT,右髂窝
心率,各瓣膜听诊区
克尼格氏征,左前胸部
颈椎CR,颈椎
PET,左冠近中段
肌紧张,各瓣膜听诊区
拾物试验,四肢
下腹部CT,胃窦壁
PET/CT,肝
上腹部增强ct,腹
压痛,腰椎棘突
腰椎CT,腰椎
CT,管腔
肌张力,右膝
核磁,右肾
CT,胃
相对浊音界,双肺
心电图,剑突
肌紧张,肩关节
活化部分凝血酶原时间,头
红细胞压积,腹
CT,胸骨
血沉,胃
盆腔，MRI,右侧卵巢
湿啰音,双肺
淋巴细胞百分比,咽
HEPOTOCYTE,腹
查体,黏膜
压痛,鼻甲
CEA,脾脏
MRI,卵巢
颈椎DR,左肩部
心率,胸廓对称
下腹部，CT,肝右内叶
胸腹部CT,两肺
便潜血,肠管
对光反射,右额顶部
腰间盘CT,L3-5椎间盘
CT,结肠吻合口
骶耻外径,胎膜
腹部血管DSA,胃体
胸x片,第9肋骨
胸部CT,右下腹
血红蛋白浓度,胸
肠鸣音,肝
胸部正位片,右髋部
脑、肺CT,左基底节区
肌力,L4-s1椎间盘
R,肺
叩音,胸廓
腰椎CT,腰4/5椎间隙
触痛,右肩
中性细胞数,双扁桃体
CT,腹腔干
胸腹部CT,胸
查体,右下肢
腰椎CT,胸
血压,粘膜
C反应蛋白,四肢
白细胞,头
血红蛋白,双肺
压痛,左侧上腹部
头颅CT,骨盆
对光反射,舌
全身，PET-CT,肝胃间隙
血肌酐,腹腔
干、湿性啰音,胸膜
尿常规,腰部
胸部增强CT,右肺上叶
头颅、胸部CT,左侧阴囊
呼吸音,口唇
肌张力,心
肛查,腹
T,右小腿
触痛,右膝部
干湿性啰音,双下肢
下腹部MRI,肝S4
C13呼气试验,右颈根部
AFP,S6近脏面
CA199,胃
膝腱反射,双侧肱二
叩击痛,腰椎
压痛,子宫体偏左侧
血压,颜面
内生肌酐清除率,心脏
干湿性啰音,脾
胸片,咽部
肌力,心
腹盆CT,宫颈
啰音,咽部
胸部CT,淋巴结
钠,腹
双侧巴氏征,双侧肢体
肌紧张,心
胸部CT,剑突上
NE ,肝
鼾鸣音,咽峡部
心脏彩超,胸
生理反射,脊柱
克尼格氏征,双肺
跟膝腱反射,额纹
红细胞,头
BP,足趾
Ｂ超,心
总胆固醇,上巴
牵拉试验,第4、5颈椎棘突后
CEA,两侧肺
湿性啰音,咽峡部
痰鸣音,胸膜
血糖,两眼
胎心音,头
盆腔增强MR,两侧腹股沟
超声,膀胱
白细胞,右腹
T,双乳
BP,腰部
神经系统查体,双侧瞳孔
查体,肝
清音,右肺
T,胸廓
压痛,L4-S1椎体棘突
CA724,胰头
压痛,拇指末节外侧
N,两眼睑
压痛,L4-S1椎体棘突两侧
痰鸣音,双扁桃体
血糖,上肢
查体,腰部
PET-CT,肝
肠鸣音,口唇
盆腹腔CT,右上腹
PACO2,头
啰音,双下肢
腹部立位平片,肠腔
右膝关节DR,四肢
头颅MRI,半卵圆中心
超声,左侧腹部
核磁,腹
查体,右侧锁骨中线第5肋间
BP,肋下
胸部正位片,双扁桃体
肺腹CT,胃体
触压痛,双上肢
肌力,左上肢
甘油三酯,上巴
 CA72.4,S5
PET/CT,骨
CT,右肝外叶
颈椎CT,右侧小脑
神经系统查体,双肺
谷丙转氨酶,胰
腰椎间盘CT,椎体边缘
P,宫颈
颈椎、腰椎正侧位,骨盆
心率,双肺
CHEST X-RAY,左下肺
放射痛,右上肢
肌力,脊柱
拾物试验,颈部
心电图,心前区
 CT,腹
腹部CT,肝右外叶
前列腺指诊,双侧睾丸附睾
肠鸣音,上腹部
胃肠道常规彩超,脐
巴彬斯基氏征,左肩
腹平片,腹
扣顶试验,颈椎椎体棘突
腹部超声,胃
心率,心包
查体,腰椎
腰椎间盘CT,脊柱
压痛,右锁骨中线第Ⅵ肋间隙
腹部彩超,肝
中性粒细胞绝对值,腹
胸部CT,食管
咽后壁,咽峡部
胸腹部CT,左肺中叶
双侧语颤,肺
呼吸音,脾
痰培养,贲门
胸片,四肢
胸腹CT,两侧髂血管
INR,右室
左肩正位片,右侧顶骨
胸部CT,主动脉壁
呼吸音,左膝
CA199,肺
腹部CT,上腹
血红蛋白,胃
压痛,左侧髋关节
白细胞数,胃
CT,右肾
触痛,双侧瞳孔
PET/CT,右股骨颈
CT,肝S5
查体,全腹
叩击痛,右下肢
干、湿性啰音,双肺
压痛,肝脾胃
血压,四肢
胸部CT,两上肢
叩心界,心前区
肌张力,关节
肛周MR,尾骨
空腹血糖,足
胸部正位片,肺纹理间隙
淀粉酶 ,胃
盆腔，MRI,肛周
肌紧张,左肘
查体,关节
BP,骨盆
颈椎DR,左侧顶部皮下
血钾,头
CT,骨髓
拾物试验,L4-s1椎间盘
查体,双下肢
CRP,胃小弯
腹部CT,右锁骨下淋巴结
b超,双侧锁骨上淋巴结
腹部平片,腹
间接胆红素,胆囊
CT,左肺中叶
N,心前区
CA199,右附件区
心率,左侧肢体
上腹部彩超,胰
钾,上肢
叩鼓音,左侧顶部
神经系统检查,额
压痛,脾
脉搏,全腹
对光反射,左侧小腿
盆腔MRI,直肠
胸片,主动脉弓
脑、肺CT,左肺下叶
彩超,两肾
上肢静脉造影,小腿
直腿抬高试验,腹
高敏肌钙蛋白,头
浅表淋巴结B超,锁骨下
拾物试验,肺
血肌酐,两上肢
颈椎CR,双上肢
PET-CT,左锁骨下淋巴结
血糖,脑
中性粒细胞,腹
腹平片,结肠
BP,胸部
MR,膀胱
反跳痛,全腹部
牵拉试验,C4-C6棘突
b超,阴道
查体,五官
全腹增强CT,肠
干湿性啰音,肝
触痛,睾丸
叩鼓音,腹部
BP,左侧耳屏
压痛,颈部软组织
压痛,双瞳孔
Hb,两上肢
触痛,左肩
头颅CT,右侧顶部蛛网膜上腔
胸部+全腹部+盆腔CT,乙状结肠
心电图,心肌
4字试验,腰椎
压痛,右前额
甲状旁腺激素,右室
T,咽峡部
肋骨CT,"右侧第9,10,11肋骨"
P,腹
干湿性啰音,肺
血常规,两下肺
查体,脊柱
胸、腹、，盆腔CT,直肠壁
腰椎间盘CT,椎间孔
冠脉造影,胸
CT,肝S2、3、5、8
PH,腹
腹盆CT,肝右叶
反跳痛,双肺
压痛,左肘部
移动性浊音,心包
MRI检查,肝脏
压痛,双膝部内侧
胸片,双肺
CT,腹股沟淋巴结
心脏CT,右侧第一对角支近端
血红蛋白浓度,鼻
双侧巴氏征,左侧肢体
直腿抬高试验,右下肢
肌张力,右侧腰3-4椎
B超,肝左前叶、右内叶
脉搏,腰部
腹部彩超,胃
触痛,脊柱
CEA,胃
盆腔MRI,前列腺
腹部，CT,肝脏S8
触痛,左肘
肌紧张,腹
末梢血糖,口
肌酐,胸
BP,脾
BP,四肢
中性粒细胞,特比澳
MR,骶前
对光反射,双下肢
CA199,肝曲
压痛,阴道
CT,胰头钩突部
查体,头部
下腹部CT,胰
纤维蛋白原,心
上腹部增强ct,胃小弯（1/4)及胃大弯（3/4）淋巴结
R,右侧枕部
查体,咽峡部
心脏彩超,心脏
血压,上腹部
叩击痛,肝
查体,左髋部
CT,两肺门
谷丙转氨酶,肾
颈椎侧、双斜位片,颈椎
拾物试验,脊柱
血钾,腹
查体,腹
牵拉试验,双侧椎间孔
体温,心
湿啰音,肋下
心率,气管
N,两上肢
INR,三尖瓣
末梢血糖,心肌
b超,肝右叶
妇科彩超,头
血压,各瓣膜听诊区
蛋白,胸
腹、盆，CT,前腹壁
上腹部CT,乙状结肠系膜间及根部
CT,两侧附件
谷氨酰转肽酶,心
颈椎X光片,颈椎
上腹部CT,胆囊
病理反射,心
血氧饱和度,上肢
痰鸣音,双肺
对光反射,口角
淋巴细胞百分比,心
WBC,左手
淋巴细胞数,双扁桃体
血钾,两上肢
呼吸音,咽后壁
核磁,肝右外叶
白细胞,右后背
呼吸,各瓣膜听诊区
血红蛋白浓度,结肠
触痛,左侧髋关节
胸部CT,心
查体,臂丛神经牵拉
腰椎CT,双侧侧隐窝
腰椎间盘CT,腰椎
中小水泡音,双扁桃体
BP,头颅
腹围,骨盆外
牵拉试验,右上肢
压痛,臂丛神经
拾物试验,颈肩
干啰音,各瓣膜
CT,肝S2.4.6.8
干啰音,双肺
肌张力,腹
RBC,两眼睑
T,瞳孔
PET-CT,小肠
腹部彩超,脐
CT,腹主动脉右旁淋巴结
CT,右下腹
白细胞计数,贲门
头颅CT,两侧胸膜
胸片,两下肺
CTPA,上肢
呼吸音,肝、脾肋下
压痛,左臂
头部CT,左侧脑室体
T,全腹
查体,面色
CA724 ,胰头
随机指血糖,咽
颈动脉彩超,右侧颈动脉
腹部彩超,门脉
胸CT,胃窦部
压痛,"L3-L5,L5-骶1椎体棘突旁"
MRI,左侧臀部
压痛,末梢血
胸部CT,右室
头、颈部CTA,两下肢
呼吸动度,口唇
P,肋下
中性粒细胞百分比,两下肺
胸片,肺门
反跳痛,余肢体
L3-S1椎间盘CT,椎管
CEA,手足
心脏彩超,两肾
国际标准化比值,下腹部
触痛,左肱骨
胸部正位片,支气管
心肺腹查体,左手拇指末节
BP,右锁骨中线第Ⅵ肋间隙
腹盆部，CT,乙状结肠术后
对光反射,软组织
触压痛,右下肢
左侧肩关节CT,腰部
BP,两肺
头颅CT,右髋部
肌紧张,双下肢
反跳痛,口唇
触痛,左前胸部
病理反射,腹
查体,左面部
肌力,双下肢
门冬氨酸氨基转移酶 ,肝脏
腹盆腔CT,脾
CT,眼
胸CT,腔静脉旁
压痛,头顶部
胆管造影,肝
下腹部CT,盆腔
CT,肠
巴彬斯基氏征,左侧面部皮肤组织
B超,下腹部
啰音,肝、脾肋下
查体,肋下
4字试验,四肢
T,阴道
总胆固醇,头
全血碱剩余,腹
查体,远节背侧
触痛,右侧髋关节
下腹部CT平扫+增强,肝左后叶
查体,皮肤表面
DR,肩关节
PET-CT,右侧竖脊肌
肠鸣音,双下肢
血小板数,两下肺
碳酸氢根,心
P,四肢
心肺腹查体,左腕左手指
颅脑MR,脑
盆腔CT,直肠下动脉
查体,口角
超声,肝
血压,软组织
CA199,脾脏
右膝关节DR,脊柱
触痛,头左颞部
胸部CT,左侧颈部淋巴结
双侧Babinski征,跟膝腱
双侧语颤,右侧锁骨中线第5肋间
肌酐,心
CA-199,右上腹
CT,左肺上叶外基底段
RBC,右心房
二氧化碳分压,心
曲颈试验,颈部
，全腹部增强C,.胃
Bp,双肺
上腹部彩超,胆
叩击痛,腰椎椎体棘突两侧
盆腔，MRI,肠管
牵拉试验,左侧臂丛
胆囊壁,肝
白细胞数,两下肺
PET,盆腔
CA72.4,胃小弯侧淋巴结
腹盆MR,升结肠
颈椎侧、双斜位片,C4-C7棘突两侧
扣顶试验,颈肩
头颅CT,右上肢
心电图,双下肢
丙氨酸氨基转换酶,两下颌窦
压痛,双侧阴囊
压痛,第4、5颈椎棘突后
牵拉试验,颈椎6-7椎体缘
T,右侧枕骨
CA125,骶前
肌紧张,左髋部
移动性浊音,右上腹
心率,肋下
谷氨酰转肽酶,膀胱
肝胆胰脾彩超,胆囊、脾、胰
神经系统检查,舌
压痛,双面部
摩擦音,各瓣膜听诊区
T,腰椎
压痛,胸膜
克氏症,跟膝腱
神经系统检查,跟膝腱
上腹部CT,肠
白细胞,两上肢
PET/CT,股骨下段
PET/CT,肠
清音,心包
上腹部CT,胆
HP,腹
胸部正位片,双肺
压痛,左膝关节
中性粒细胞百分比,双肺
颈椎侧、双斜位片,各椎间隙
胸部CT,肺部
结合胆红素,胃
胸CT,纵隔
内生肌酐清除率,两上肢
干湿性啰音,右肺
胎儿双顶径,宫体后壁胎盘
SCC,右肺
叩清音,双肺
CT,直肠壁
CT,升结肠
对光反射,胸廓
神经系统检查,鼻唇沟
喘鸣音,右肺
直腿抬高试验,心
对光反射,全腹
干湿性啰音,瓣膜
红细胞数,胆囊壁
肌紧张,脾
肌紧张,肝脾胃
左肩正位片,左肩部
下消化道泛影葡胺造影,下腹
心脏彩超,左室
PCO2,腹
压痛,脊柱各椎体
肌紧张,腹部
呼吸音,心脏
心脏彩超,肺动脉瓣
跟膝腱反射,额
心脏彩超,右室后壁
T,扁桃体
腹部彩超,腹部脐周大血管
光反射,右前额
腹盆部CT,阴道
胸部CT,骨
P,双肺
肌力,肺
CA74-2,上腹部
查体,睑结膜
杂音,肺
肌紧张,腹壁
啰音,双侧瞳孔
压痛,胸壁
氯,腹
中小水泡音,右肺
莫非氏征,肝
湿啰音,胸
CT,左前心膈角
空腹血糖,眼
超声,肛门
触痛,肢体
反跳痛,肝、脾肋下
空腹血糖,口
摩擦音,咽部
压痛,双侧睾丸
谷草转氨酶,胃
查体,左侧耳
谷丙转氨酶,两膝
头颅mri,头
L3-S1椎间盘CT,L3-5椎体骨质边缘
反跳痛,二便
平均血红蛋白量,双扁桃体
腹部CT,两肺
清音,各瓣膜听诊区
P,头颅
胸部CT,肺气肿
触痛,阴囊
叩击痛,拇指末节外侧
T,面色
CEA,两肺
WBC,空回肠交界
PET-CT,胃体
谷草转氨酶,两膝
白细胞,咽部
移动性浊音,腹部
反跳痛,右下腹
呼吸音,颈软
HGB,胸
反跳痛,心
标准碳酸氢根,腹
腰椎间盘CT,L5-S1椎间盘
全身，PET-CT,胰头
叩音,肺
压痛,左侧腰部肌肉组织
T,骨盆
心率,胸部
ct,直肠膀胱陷窝
肺腹CT,胃窦中段大弯
压痛,双侧瞳孔
NSE,肝脏
肌力,腹
总胆红素,肝
腹部增强MRI,肝S6、S7
压痛,左腕左手指
腹盆CT,肝门
腺苷脱氨酶测定,肺内血管支气管束
右膝关节DR,右膝关节
叩音,肝
白细胞,心
中小水泡音,支气管
巴彬斯基氏征,上腹部
痰鸣音,各瓣膜听诊区
Bp,瓣膜
腰椎CT,腰5-骶1椎间盘
尿素,腰部
CA125,右下腹
压痛,胸廓
下腹部平扫,肝
压痛,腹
病理性杂音,周身皮肤
BP,右下腹
肌酐,胃
叩击痛,双侧肾区
呼吸,肋下
干湿性啰音,全腹
Bp,左侧肢体
触痛,左上肢
盆腔MRI,骶尾部
胸片,心
BP,左肘关节
RBC,二尖瓣
肌力,脑
颈椎侧斜位X光,肩
呼吸音,肋下
WBC ,特比澳
腹部CT,腹膜后淋巴结
CA724,左下腹
呼吸音,腹
T,腹
中性粒细胞百分比,腹
白细胞,颜面
干湿性啰音,气管
血小板数,双肺
腹部增强CT,两肾
扣音,肝
双侧肱二、三头肌反射,肘关节
呼吸,腹
谷草转氨酶,肝
P,二便
腹部彩超,头
白细胞,肠
杂音,腹
腹围,腹
移动性浊音,左下腹
对光反射,额纹
淋巴细胞绝对值,两下肺
Bp,各瓣膜
腹部ct,胸
中小水泡音,咽峡部
压痛,双下肢
腹部MRI,肝右外叶
红细胞数 ,胸
跟膝腱反射,唇
对光反射,双侧瞳孔
耻骨弓,宫颈
SPO2,腹
跟膝腱反射,鼻唇沟
BE,胃
杂音,心前区
盆腔彩超,左上腹
CA125,肝
鼓音,腹部
B超,腹腔
下腹部彩超,胆囊
肌力,硬膜囊
压痛,双侧椎间孔
右踝关节DR,头部
冠脉造影,胃
颈椎CT,右侧颞顶部颅骨
压痛,右膝、右踝关节
下腹部CT,腹腔
BP,胎膜
尿酸,胆囊壁
查体,左侧上腹部
体温,双肺
心电图,心
彩超,右侧大腿脂肪层
肌张力,肺
心电图,上肢
干湿性啰音,各瓣膜
CEA,骶前
清音,右肺下野
病理性杂音,各瓣膜听诊区
查体,L4-S1椎体棘突两侧
尿蛋白,肝脏
总胆红素,双肾
胸部CT,主动脉
呼吸音,右锁骨中线第Ⅵ肋
压痛,子宫
心脏彩超,左房
呼吸音,头部
R,右膝关节
白细胞,乙状结肠
头颅CT,踝部
阑尾彩超,右下腹阑尾区
血压,左面部
挤压试验,胸部
呼吸音,胸部正位
呼吸动度,肝
R,咽部
腰椎间盘CT,椎小关节
肌张力,舌
肠鸣音,心
膝腱反射,肘关节
杂音,气管
MRI,直肠
病理性杂音,胸廓
胸椎核磁,腰
胸部CT,侧脑室体
脑、肺CT,气管
红细胞,双肺
胸片,右肺
胸片,肺
生理反射,关节
压痛,右腹部
 CA199,肝门
CT,右股骨
盆腔彩超,两侧附件
B，超,肝左叶
肠鸣音,胸
巴彬斯基氏征,左肩部
直接胆红素,胆囊壁
上腹部增强ct,胃体小弯侧胃
腹平片,肠管
反跳痛,各瓣膜听诊区
胆囊术后CT,胰腺
肠鸣音,瓣膜
L3-S1椎间盘CT平扫,椎间孔
胸部CT,腹腔
胸、腹、，盆腔CT,两肺上叶
PET-CT,盆腔
尿素,颜面
胸部正位片,两下肺
牵拉试验,颈椎椎体棘突旁
血小板,腹
腹部ct,肠
T,口唇
T,右膝、右踝关节
压痛,腰部
CT,胃窦
前列腺指诊,右侧阴囊
腹盆腔、胸，CT,胸腹盆
压痛,压痛点
L3-S1椎间盘CT平扫,L5-S1椎间盘
MRI,肝脏动脉
白细胞,右下臂
干鸣音,胸
红细胞数,胸
反跳痛,各瓣膜
BP,右膝
BP,双臀部
CT,左侧舌根
下腹部CT,胰腺
PET/，CT,骨
肌力,双侧肱二，三头 肌腱
INR,肺动脉
触压痛,前列腺
钼靶,左乳
EF,肺动脉
氯,咽
肌力,肺腹
脑电图,腹
心率,胸廓
杂音,心尖部
腹盆CT,右结肠
CT,支气管
超声心动图,胸
BP,腹
CA199,肠
CA199,股骨下段
腹部彩超,胆
湿啰音,痰
腹部，CT,大弯侧
左手X光片,左手拇指末节
触痛,双肺
胸水一般细菌涂片,气管
压痛,C4-C7棘突
彩超,宫体后壁胎盘
腺苷脱氨酶测定,胸腔
反跳痛,双下肢
大便潜血,右中上腹小肠
胸部CT,双下肢
头部CT,两侧半卵园中心
血氧饱和度,心
腰椎CT,L3/4、L4/5椎间盘
MRI,肝
压痛,腰
肠鸣音,左下腹
压痛,胸部
b超,左卵巢
核磁,肝左后叶
呼吸音,支气管
呼吸音,双肺
神经系统检查,双侧肱二，三头肌腱
反跳痛,上腹部
L3-S1椎间盘CT,椎体
血小板,特比澳
胸部增强ct,纵隔内气管
肠鸣音,腹部
腰3-骶1椎间盘CT,腰椎
双侧肱二三头肌腱及跟膝腱反射,四肢
胸部正位片,两肺中下野
反跳痛,颈部后侧
压痛,浅表淋巴结
淋巴细胞,双扁桃体
生理反射,肺
反跳痛,左髋部
血压,头颅
白细胞,胃
体温,双侧瞳孔
大便潜血,髂总血管
头颅CT,肢体
扣音,肺
盆腔彩超,盆腔
超声,双侧锁骨
鼓音,脾
神经系统查体,双下肢
腹部常规彩超,腹部
胸+下腹，CT,左侧气管食管沟
压痛,颈部后侧
PET/CT,T2
查体,头皮
触痛,左侧胸部
跟膝腱反射,四肢
对光反射,口唇
对光反射,巩膜
啰音,腹
R,心
白细胞,胸
腹部增强CT,腹部
PET-CT,腹膜
腹部b超,脾
LAC,口
CEA,S5
腰椎间盘CT,硬膜囊
呼吸音,出血点
压痛,右膝前皮肤
压痛,四肢关节
氧分压,腹
左侧肩关节CT,左侧肩部
杂音,痰
血糖,心
头颅CT,鼻部
压痛,各椎间隙
CT,淋巴结
肌张力,腰
腹部CT,腹部
CT,结肠
颅脑ct,胃
T,全身浅表淋巴节
移动性浊音,粘膜
B超,肛门
触痛,右颧部
压痛,右下腹
压痛,关节
CA125,腹
相对浊音界,右侧锁骨中线第5肋间
高敏肌钙蛋白T,侧脑室体
反跳痛,肺
淋巴细胞绝对值,双肺
胸部正位片,右肺
尿素,心
生理反射,右膝
腹盆CT,上腹
压痛,颈部
腹部彩超,胰
腹部CT,肝门
压痛,左前胸局部
b超,肝
标准碳酸氢根,胸
双侧腹股沟彩超,左侧下腹部腹股沟区
B超,肝
BP,左侧小腿
T,头右侧额部
呼吸音,右锁骨中线第Ⅵ肋间隙
中性粒细胞百分比,上巴
高敏肌钙蛋白,下腹部
B超,右肝
头颅MRI,隆突上LN
谷丙转氨酶,肝
扣音,胸廓
钾,头
彩超,右下腹阑尾区
牵拉试验,余椎体
碳酸氢根,上肢
心电图,脑
乳腺b超,左锁骨上淋巴结
胸片,胸
HGB,中下腹部
心肺腹查体,拇指
下消化道造影,腹
HB,胃
心肺腹查体,左肘
查体,膝
腰椎CT,腰4-5右侧神经根
呼吸音,双扁桃体
鼾鸣音,咽部
钡餐透视,颈根部及下中纵隔食管
PET-CT,肝门
CT,脾
ALT,双肺
B超,胰腺
CA125,上腹部
叩击痛,腰部
触痛,左颧弓处
谷草转氨酶,肾
颈部+胸部，CT,左侧锁骨
脑、肺CT,两肺上叶
CEA,胃食管结合部
CT,右房
MR,肝S5
T管造影,右左肝管
红细胞压积,头
 CA199,腹膜
腹围,双肺
CT,隆突上
胸腹部CT,左侧甲状腺
CTPA,心
CT,左上腹
对光反射,头皮
叩鼓音,肋下
BP,双肺
CT,肝S6/7
头颅CT,头部
血小板数,心
肠鸣音,肝区
杂音,甲状腺
体温,肺
头颅CT,左侧顶部皮下
痰鸣音,毛细支气管
CT,食管
对光反射,双瞳孔
超声内镜,下腹
心率,肺
淋巴细胞百分比,腹
呼吸音,右肺下野
查体,右腰季肋部
R,头右侧额部
心电图,后背部
BP,下颌部
CT,直肠
红细胞数,结肠
血红蛋白,腹
压痛,颈椎4-6椎体
空腹血糖,心
压痛,L4-s1椎间盘
叩击痛,左肾区
压痛,阴茎
PET-CT,两下颌窦
胸部CT,顶叶
颅脑增强，CT,顶叶
触痛,右颞部
颈椎CT,枕部
牵拉试验,C4-C7棘突两侧
盆腔MR,前列腺
CA125,腹膜后淋巴结
BP,右侧髋关节
血红蛋白浓度,右后背
大型血小板比率,两上肢
血氧饱和度,胸
T,胸膜
压痛,腰椎
R,左手拇指末节
胸腹CT,肠
彩超,锁骨下淋巴结
B超,卵巢
CT,膀胱
反跳痛,腹
腰间盘CT,腰椎
反跳痛,双膝部内侧
T,心
4字试验,关节
对光反射,各瓣膜听诊区
双侧Babinski征,双侧肱二三头肌
淋巴细胞百分比,两膝
查体,余肢体
红细胞,腹
全腹增强CT,脾脏
核磁,脾脏
CA724,下腹
CT,左肾盂
腰椎CT,踝部
肌力,腰椎
叩击痛,右膝部
CA199,骨
唐筛,下肢
干啰音,脾
胸腹部CT,心
腰椎核磁,腰4-5、腰5骶1间隙水平椎管
高敏肌钙蛋白,胆囊壁
全身，PET-CT,肝左叶前段
谷氨酰转肽酶,两膝
BP,胸
PLT,两眼睑
肋骨重建,纵膈淋巴结
肌张力,瞳孔
肌力,右侧上下肢
压痛,右膝
CA724,胃
压痛,肋下
血压,双肺
心肺腹听诊,胸廓
肌力,左侧肢体
NE,胃
肠鸣音,全腹
压痛,左腹部
尿酸,心
DR,右肘关节
MRCP检查,胆囊
体温,各瓣膜听诊区
肌紧张,肘关节
腰椎CT,腰4椎体骨质边缘
神经系统查体,肺
腰椎CT,神经根
胸片,两侧肺门
CT,腹膜
胸部CT,两侧基底节
Bp,腹
胸片,两膈面
CA199,右肾
高敏肌钙蛋白,胸
CA125,胸腔
癌胚抗原 ,胰腺
喘鸣音,胸部
血肌酐,心
头颅CT,枕部
白细胞,双肺
反跳痛,腹部
腹部，CT,胰
CT,肺
触痛,附睾
PO2,腹
PET-CT,右下腹
CA72.4,右颈部至锁骨下
拾物试验,椎体边缘
生理反射,腹
脉搏,腹
腹部彩超,心脏
下腹部CT,肝
清音,气管
呼吸音,肝
下腹部CT,肠壁
血糖,胃
压痛,左下肢
干湿性啰音,心包
EF,右房
BP,左尺桡动脉
脑电图,头
杂音,肺腹
牵拉试验,椎体前缘
红细胞,乙状结肠
查体,盆腔
胸部正位片,咽峡部
胎位,骨盆外
叩鼓音,左肩部
心率,各瓣膜
呼吸音,肺
触痛,腹
上腹部CT,腹
PET-CT,卵巢
CT,右下肺
叩击痛,左前胸部
CT,子宫
细胞外液碱剩余,腹
光反射,头顶部
T,双下肢
彩超,胸腔
双侧跟膝腱反射,四肢
B超,左侧附件
脑、肺CT,左侧大脑半球
下消化道造影,脾门
心电图,胸骨
压痛,胸
查体,神经
查体,胸廓
PET,肝
呼吸音,各瓣膜听诊区
心电图,胸
尿素氮,胸
呼吸音,腰部
CA74-2,骶前
对光反射,头
叩鼓音,脾
反跳痛,脾
压痛,血管
ct,左腹
直腿抬高试验,腰椎椎体棘突
CEA,前列腺
胸部CT平扫,心脏
皮下捻发音,右侧锁骨中线第5肋间
PET/CT,右中上腹小肠
扣顶试验,颈椎椎体棘突旁
肌力,四肢
腹部，CT,肝左叶
压痛,二便
PET/CT,肝左后叶
EF,三尖瓣
彩超,右下腹
杂音,腰1-5椎体
查体,右手掌
呼吸音,上额部
对光反射,胸部右侧第4肋
颈椎核磁,脊髓
膝腱反射,左侧腰部
查体,支气管
湿性啰音,双肺
病理性杂音,瞳孔
莫非氏征,腹壁
叩鼓音,头颅
血小板,双扁桃体
呼吸,双肺
压痛,肺
呼吸音,咽部
压痛,双肾区
胸部正位片,咽部
压痛,颈椎椎体棘突旁
CA125,关节
谷草转氨酶,下腹部
PET-CT,右肺
阿氏评分,会阴
尿素,胸
腹部CT,肠管系膜
PET-CT,右侧腹
查体,结膜
尿常规,咽部
查体,左侧髋关节
下消化道造影,胰腺
头颅CT,右侧颞枕部
4字试验,右下肢
PET/CT,子宫
反跳痛,左肘
压痛,鼻
查体,左手拇指末节
CA125,陶氏腔
P,双侧瞳孔
酮体,头
盆腹腔CT,盆腔
CT,S5
腹盆CT,盆腔
T,脊柱
血糖,胸
高敏肌钙蛋白,心
肌张力,跟膝腱
CA199,肺门淋巴结
肌紧张,上腹部软组织
胸部DR,左肩
肌酸激酶同工酶,胸
EF,心
胸部DR,左肩部
干鸣音,咽部
咽后壁,双扁桃体
腹盆CT,腹
双侧语颤,右肺下野
呼吸音,胸膜
叩击痛,L3-S1椎体棘突旁
DR,右髋关节
腰椎CT,腰4-骶1椎间盘
胸CT,两肺
腹部CT,直肠
核磁,胰腺
压痛,腹部
腹部CT,升结肠
干湿性啰音,腹部
头颅ct,心
压痛,左上臂
病理性杂音,胸
P,脾
叩鼓音,右上腹
血压,全腹
触痛,头右顶枕部
干湿性啰音,口唇
B，超,肝右、左叶
叩音,右肺
查体,出血点
查体,双侧瞳孔
谷氨酰转肽酶,前列腺
腹部彩超,右肾
颈动脉彩超,两侧颈动脉
下腹部CT,淋巴结
凝血酶时间,下腹部
P,右手拇指
胸部CT平扫,两上肢
直接胆红素,头
摩擦音,心尖
杂音,腹部
CT,上腹
MR,直肠
移动性浊音,肝
彩超,两上肢血管
颈椎侧、双斜位片,右侧椎间孔
PET/，CT,升结肠
清音,双肺
消化系超声,双侧椎动脉
对光反射,左侧耳
全腹部CT,腹膜后
PET/CT,子宫直肠窝
全血碱剩余,右上肺
PET/CT,中轴骨
胸腹部CT,右侧膈脚
压痛,甲状腺
中性粒细胞绝对值,肺
肌力,痰
盆腔MRI,右侧肛提肌
CT,两肾盂
肌张力,左侧肢体
呼吸音,全腹
心率,心
胎心,腹
移动性浊音,脐周
腰间盘CT,L5-S1椎间盘
查体,头顶部
P,拇指末节外侧
AST,右心房
CT,胃右动脉旁淋巴结
R,L4-S1棘突左侧
查体,左肺
CT,两侧腹股沟淋巴结
巴彬斯基氏征,双肺
查体,气道
呼吸音,胸
湿啰音,腹
干啰音,肝
颈部增强c,左上肺
肌张力,腰椎
彩超,两上肢
B超,右结肠
L3-S1椎间盘CT,腰4-腰5、腰5-骶1椎间盘
血红蛋白,胸
压痛,左膝
胸CT,气管旁
AFP,肝曲
PaCO2,腰
PET-CT,脾脏
血常规,双扁桃体
