entity_head,entity_tail
疏血通,两肺上叶钙化灶
疏血通,冠状动脉粥样硬化性心脏病
疏血通,心包积液
舒普深,左肺下叶病变
舒普深,肺气肿
舒普深,晕厥原因待查
舒普深,心包积液
沐舒坦,两肺炎症伴纤维灶
沐舒坦,两肺上叶钙化灶
气管切开,两肺炎症伴纤维灶
气管切开,冠状动脉粥样硬化性心脏病
气管切开,直肠CA术后
气管切开,呼吸衰竭
两腔上行经颈胸腹下段食管癌切除术,食管鳞状细胞癌
内镜上直肠息肉切除术,管状腺癌II级
胆囊切除+胆总管切口取石术+T管引流术,肝内外胆管结石伴急性胆管炎
左卵巢囊肿切除术,乙状结肠癌，浸润溃疡型，中分化管状腺癌
苯磺酸氨氯地平片,高血压性心脏病
苯磺酸氨氯地平片,频发室性早搏
阿司匹林,冠心病
美沙拉嗪,溃疡性直肠炎、
美沙拉嗪,混合痔术后
腹腔镜子宫内膜癌分期术,纳氏囊肿
下远端胃切除术,(胃)溃疡型腺癌
齐沙,骨髓抑制
丹参滴丸,慢性浅表性胃炎
右甲状腺癌根治术,（左甲状腺叶及肿块）乳头状癌
左甲状腺癌根治术,（右侧甲状腺及峡部）结节性甲状腺肿并乳头状癌
胸腔穿刺,左侧淋巴结转移性腺癌
右侧胸腔引流术,右上肺癌癌伴纵隔淋巴结转移
里葆多,食管癌
奥沙利铂,食管癌
维拉帕米,房颤伴快速心室率
肝门部胆管癌切除术,胆囊结石
肝门部胆管癌切除术,中分化腺癌
阿司匹林,胆管癌术后
胰岛素,糖尿病视网膜病变
腹腔镜上右半结肠切除术,结肠隆起型黏液腺癌
舒普深,消化道穿孔
奈达铂,骨髓抑制
胃癌根治术,中分化腺癌
ERCP胆道支架植入术,ALT
腹腔镜上根治性远端胃大部切除术,胃癌
子宫全切术,葡萄胎
雷贝拉唑,十二指肠球炎
阿拉坦五味丸,浅表性胃体炎
法玛新,高级别导管
LAR手术,直肠中分化腺癌
椎间盘切除+植骨cage植入+钢板内固定术,C3/4、C4/5椎间盘突出
椎间盘切除+植骨cage植入+钢板内固定术,颈椎管狭窄
ESD,EGJ中低分化腺癌伴印戒细胞癌，混合型
ESD,中低分化腺癌伴印戒细胞癌，混合型
氢化泼尼松针,贫血
氢化泼尼松针,遗传球形红细胞增多症
胃切除术,胃早癌
吉西他滨,胰腺癌Ⅳ期
吉西他滨,骨髓抑制
子宫切除+两附件切除+DIXON术+大网膜切除术开腹恶性肿瘤特殊治疗术,乙状结肠癌伴不完全梗阻
5-FU,两侧卵巢转移瘤
经腹次广泛子宫切除术+两侧附件切除,宫颈肿物
经腹次广泛子宫切除术+两侧附件切除,恶性苗勒氏管瘤（癌肉瘤）
多索茶碱,呼吸衰竭
山莨菪碱,糜烂性出血性全胃炎
"腹腔镜上根治性远端胃大部切除术（D2,ROUX-EN-Y吻合）",胃窦癌
甲泼尼龙,快速性房颤
乳酸右氧氟沙星,良性前列腺增生
胃必治,肝内多发结节
胃癌根治术,胃窦癌伴胃潴留
胃癌根治术,胃癌
胃癌根治术,低分化腺癌
胃癌根治术,低分化腺癌
右半肝联合尾状叶切除+胆总管切除+左前、左后胆肠吻合+腹腔淋巴结清扫+腹腔粘连松解+腹壁肿物切除术,右肝内肝内胆管癌
紫杉醇,肺内多发转移瘤
氯沙坦钾,高血压病
低分子肝素钙,急性脑梗死
低分子肝素钙,冠状动脉粥样硬化性心脏病 
低分子肝素钙,两侧胸腔积液
神经节苷酯,慢性肾功能不全
疏血通,急性脑梗死
疏血通,两侧胸腔积液
舒普深,冠状动脉粥样硬化性心脏病 
沐舒坦,胃CA术后
气管插管,两侧胸腔积液
气管切开,高血压病
气管切开,肺炎
胃癌根治术,中分化腺癌
胃癌根治术,中分化腺癌
胃癌根治术,腺癌
艾素,中分化腺癌
艾素,腺癌
希罗达,腺癌
甘露醇,中分化腺癌
艾恒,胃管状腺癌II-III级
复方电解质注射液,高热待查：肺部感染
清宫术,i度骨髓抑制
DIXON术,中分化腺癌
腹左胸食管癌切除术,浸润性高分化鳞状细胞癌
姑息性直肠癌切除术（dixon）,直肠癌
腹腔镜直肠癌根治术,（直肠）腺癌（中度分化），浸润溃疡型
右前臂动静脉内瘘吻合术,高血压肾病
右前臂动静脉内瘘吻合术,慢性肾脏病5期
奥沙利铂,胃癌伴腹腔种植转移
艾恒,胃癌
益保世灵,中央型前置胎盘
阿奇霉素,肺炎
头孢噻肟,支气管肺炎
阿奇霉素,左肺炎症
主动脉瓣置换术,风湿性心脏病
胃切除术,胃早癌
格列齐特,2型糖尿病
二甲两胍,2型糖尿病
诺和锐30,血糖升高
剖腹探查、根治性全胃切除术、食管-空肠ROUX-EN-Y吻合术,胃底贲门恶性肿瘤
腹腔镜上根治性全胃切除术+胆囊切除术,贲门癌
改良根治术,左乳癌
内镜上多发息肉切除,肠息肉
胃炎颗粒,反流性食管炎（LA-B）
直肠前切除术,直肠癌
腹腔镜上横结肠癌根治性切除术,横结肠癌
左半结肠切除术,左侧结肠癌
速尿,肺部感染
华法林,两侧髂静脉支架术后
左上肢大隐静脉手术,两侧髂静脉支架术后
左上肢大隐静脉手术,上腔静脉滤器置入术后
乙状结肠癌切除术、远端闭锁、近端造瘘术,低分化管状腺癌
右乳包块活检术,（右乳）分泌粘液癌（印戒细胞癌）
紫杉醇,右乳印戒细胞癌
血塞通,腔隙性脑梗塞
天麻素,腔隙性脑梗塞
头孢唑肟,两肺结节待查
血必净,高血压病
结肠癌根治术,升结肠中分化腺癌
经腹广泛子宫+两附件切除+盆腔淋巴清扫术,宫颈癌IIA期
泼尼松,过敏性紫癜
吗丁啉,淋巴瘤
藿安正气丸,淋巴瘤
替普瑞酮,胃体、胃窦多发溃疡
替普瑞酮,弥漫大B细胞性淋巴瘤
冸托拉唑,淋巴瘤
硝酸甘油,慢阻肺急性期
左肝后叶癌切除术,左肝原发性肝癌
内镜上切除肛管病变,绒毛状腺瘤
左半结肠切除术、胃肠吻合术,结肠癌
腹腔镜上左半结肠根治性切除术,升结肠肠乳头状管状腺癌II级
全麻上前列腺癌根治术,前列腺腺癌
甘精胰岛素,2型糖尿病
结肠息肉内镜上切除,结肠息肉
剖腹探查+胃窦肿物活检术+胃空肠吻合术,（胃壁）间质瘤
胃癌D2根治术,低分化腺癌
卡络黄钠,失血性贫血
兰索拉唑,失血性贫血
沙丁胺醇气雾剂,慢性阻塞性肺疾病
胃早癌剥离术,胃早癌剥离术后
胃多发息肉切除术,慢性胃炎
胰十二指肠切除术,慢性胃炎
泮托拉唑,肝硬化失代偿期
鼻息肉切除术,左鼻腔低分化鳞状细胞癌
奥沙利铂,粘连性小肠梗阻
全子宫+两附件切除+腹盆腔粘连松解术,卵巢浆液性乳头状囊腺癌
肝癌+胆囊切除术,肝细胞性肝癌
肝癌介入治疗（TACE）,肝癌术后复发
远端胃癌根治术,胃癌
结肠多发息肉镜上切除,食管裂孔疝
乙状结肠癌根治术,乙状结肠癌
还原型谷胱甘肽,肝硬化失代偿期
薄芝糖肽,低分化腺癌
BEV,肝多发转移
翻身三切口食管下段癌切除+食管-胃底右颈部吻合+第6后肋内固定+空肠造瘘术,食管溃疡型鳞状细胞癌II级
胃癌根治术(全胃）,中至低分化腺癌，LAUREN
经腹腹膜外子宫切除+两附件切除+全盆腹膜切除+盆腔淋巴结清扫+腹主动脉旁淋巴结清扫+阑尾切除术,（两侧卵巢）高级别浆液性乳头状癌
胃癌根治术（毕I）,肠梗阻
直肠癌根治术,肺M
直肠癌根治术,肺M
C225,肺M
C225,肺M
伽马刀,肺M
拜新同,糖尿病
厄贝沙坦,高血压
内镜上黏膜切除术,结肠多发息肉内镜上息肉切除术
阿卡波糖片,糖尿病周围神经病
格列美脲,糖尿病肾病
奥沙利铂,肠梗阻
替吉奥胶囊(艾奕),胃癌术后腹腔转移
胰十二指肠切除术,（胰腺）导管粘液腺癌
根治性远端胃切除、胃空肠ROUX-Y吻合术,胃窦癌
盆腔淋巴结清扫术,宫颈低分化鳞癌
还原型谷胱甘肽,肝硬化
奥沙利铂,腰肌转移
S-1,腰肌转移
PTX,腰肌转移
S-1,腰肌转移
多西他赛,腹腔播散转移
降结肠根治术,肠梗阻
胃空肠吻合+空肠侧侧吻合术,胃恶性肿瘤
胃空肠吻合+空肠侧侧吻合术,幽门梗阻
右前臂动静脉内瘘成形术,慢性肾脏病5期
左颈内静脉置管术,肾性贫血
替米沙坦,肾性贫血
促红素,慢性肾脏病5期
缬沙坦,高血压
哌拉西林他佐巴坦针,（右肺穿刺）腺癌
腹腔镜辅助上根治性远端胃大部切除术（毕II式，D2）,胃角癌
肠镜上结肠直肠多发性息肉氩气刀治疗术,慢性非萎缩性胃炎
吗丁啉,浅表萎缩性胃炎
内镜上息肉切除术,胃息肉
结肠多发息肉高频电切术,反流性食管炎（a级）
更换PTCD引流管,梗阻性黄疸
联苯两脂,胆管炎
横结肠造口术,直肠癌
横结肠造口术,直肠吻合口口瘘
腹腔镜辅助上根治性全胃切除（D2）+食管空肠ROUX-EN-Y吻合术,食管胃交界溃疡型管状腺癌III级，伴神经内分泌分化
云南白药胶囊,肺癌
近端胃癌根治术,（胃）低-中分化腺癌伴神经内分泌分化，溃疡型
赫赛汀,"贲门癌（中分化腺癌）PT4AN3AM0,IIIC期"
胃癌根治术,贲门癌
宫颈活检术,（宫颈）鳞状细胞癌
贝依,双侧卵巢巧克力囊肿
速效救心丸,心绞痛
胃癌根治术,胰腺占位
胃癌根治术+区域淋巴结清扫+横结肠肠段切除+放射性粒子植入术,胃癌伴出血
胆囊穿刺置管引流术,胆囊结石、胆囊穿孔、胆总管结石
白介素,免疫性血小板减少症
腹腔镜探查、左半结肠切除术,套细胞淋巴瘤
腹盆腔冲洗引流术,直肠残端漏
门冬胰岛素,心功能Ⅱ级
重组甘精胰岛素注射液（长秀霖笔芯）,高血压心脏病
重组甘精胰岛素注射液（长秀霖笔芯）,心功能Ⅱ级
阿司匹林肠溶片,慢阻肺
硝苯地平控释片,慢阻肺
硝苯地平控释片,慢阻肺
腹腔镜左半结肠切除术,升结肠癌
替吉奥 ,腹膜后LNM
腹腔镜辅助上探查+直肠癌根治术,直肠溃疡型中-低分化管状腺癌
健择,肝内胆管细胞癌
胃癌根治术,胃癌
胃癌根治术,胃癌
奥沙利铂,胃恶性肿瘤术后
特罗凯,口腔溃疡
子宫内膜分段诊刮,子宫内膜癌
卵巢癌细胞减灭术,低分化腺癌
卵巢癌细胞减灭术,卵巢浆液性乳头状腺癌
雷诺得,右乳腺浸润性导管癌
瑞宁得,骨转移
多西他赛,右乳腺浸润性导管癌
亚叶酸钙,骨髓抑制
5-FU,骨髓抑制
格列齐特,2型糖尿病
全麻上宫颈癌根治术（保留神经III型广泛子宫切除术+两侧附件切除术+盆腔淋巴结清扫术）,宫颈低至中分化鳞状细胞癌
肝转移灶切除术,左下肺及肝转移
根治性全胃切除术,非霍奇金淋巴瘤，粘膜相关淋巴瘤（MALT型）
米乐松,骨髓抑制
左半结肠切除术,升结肠癌
全子宫切除+两附件切除+盆腔淋巴结切除+腹主动脉淋巴结切除+大网膜切除+肠粘连松解术,卵巢癌
胰十二指肠切除术,慢性胆囊炎
阿卡波糖,2型糖尿病
替米沙坦,慢性肾脏病5期
亚叶酸钙,胃癌术后
子宫全切术,冠心病
腹腔镜上直肠癌姑息性切除术DIXON,直肠癌
（宫颈肿物）活检术,低分化癌
顺铂,食管癌
腹腔镜直肠癌根治术（DIXON术）,直肠癌
胃癌根治术，毕II式远端胃,胃窦部MT伴胃周淋巴结转移
表柔比星,部分肉瘤样癌
希罗达,肝脏病变
紫杉醇,肝脏病变
外用药物,右股内侧蜂窝织炎
降压药物,高血压
双侧膝关节置换术,慢性萎缩性胃炎
双侧膝关节置换术,高血压
感冒清热颗粒,急性支气管炎
