entity_head,entity_tail
CT,肝S5.8 交界区
肌酸激酶,头
胸部CT,右颈根部
呼吸,腹
肠鸣音,左膝
胸片,主动脉
反跳痛,全腹
中性细胞数,咽部
血压,心
脑电图,肢体
直腿抬高试验,颈肩
凝血酶时间,胸
叩击痛,拇指
查体,左足
总胆红素,胆囊
CT,两肺
血肌酐,两肾
叩击痛,肝区
P,各瓣膜
左侧肩关节CT,头部
CT,纵隔
CA199,肠
CA199,股骨下段
咽后壁,咽部
对光反射,双瞳孔
双侧巴氏征,四肢
胸腹部CT,肝
钠,心
压痛,右侧枕骨
PET/，CT,左下腹
查体,右侧肢体
T,咽
心电图,腰椎
肠鸣音,左膝关节
锁骨下B超,食管
PET,肝
丙肝病毒载量,肝
AST,双肺
胸片,主动脉弓
压痛,双侧椎间孔
肌力,右侧踝关节
CT,右侧附件
总胆汁酸,脾
痰鸣音,口唇
HB,胃小弯、胃大弯、贲门、幽门、胃右动脉旁周围淋巴结
颈部血管彩超,双侧颈外动脉颅外段
腹,肠
膝腱反射,四肢
骶耻外径,骨盆外
宫高,双肺
触痛,手指关节
胸部CT,肺部
EF,右室
腹部增强MRI+MRCP,胆总管
心电图,腹
肌酐,胃
对光反射,右前额
摩擦音,扁桃体
双侧肱二、三头肌反射,腹
CT,左下下腹
移动性浊音,心尖
肠鸣音,各瓣膜
上肢动脉动脉造影,血管
血小板数,两下肺
肌力,右下肢
病理反射,右膝关节
头颅CT,大小便
压痛,椎旁软组织
直腿抬高试验,脊柱
查体,足背动脉
杂音,腹部
腹部立位平片,肠腔
血红蛋白浓度,结肠
杂音,双肺
CA199 ,腹
数字胃肠造影,胃小弯侧
膝腱反射,左侧第2、3、4肋
CA199,右输卵管
PLT,肝门淋巴结
R,左下肢
湿性啰音,各瓣膜
AFP,关节
腰椎CT,L5-S1椎体
髂脊间径,宫颈
超声,两附件
胸片,两侧肋膈角
呼吸音,双肺
双侧肱二、三头肌反射,左侧第2、3、4肋
ALT/AST,肝
腰椎CT,部分椎小关节突
盆腔MR,尾骨
腰椎间盘CT,右下肢
PH,口
CT,两侧髂血管旁
大便潜血,髂总血管
内生肌酐清除率,右室
胸部CT,肺
氯,腹
腰椎CT,L4/5椎间隙
中性粒细胞百分比,右下臂
胸部CT,S5
CEA,骶前
RBC,左心房
干湿性啰音,肝
W,面色
大型血小板比率,头
CA724 ,下腹
CT,腹主动脉
查体,肝、脾肋下
P,肝
喘鸣音,双扁桃体
压痛,L3-S1椎体棘突两侧
颈椎侧、双斜位DR片,颈部
脉搏,各瓣膜听诊区
移动性浊音,双肺
叩击痛,腹
AFP,腹
肌力,四肢
触痛,附睾
标准碳酸氢根,腹
呼吸音,胸廓
CT,肝S8 
血红蛋白,双下肢
呼吸音,鼻窦
CA72.4,淋巴结
膝腱反射,左前胸部
胸部CT,双肺
颈部B超,左颈根至锁骨下淋巴结
胆道造影,胆管
血常规,咽部
体温,肋下
腹部CT,肝脏
光反射,左侧髋关节
心率,肺
生理反射,硬膜囊
总胆汁酸,下肢
NE,头
头颅MRI,左肺门
B超,肝左叶
CT,两侧髂血管
CT,输尿管上端
腹部平片,腹
腹部CT,肝右左叶
牵拉试验,双侧椎间孔
血肌酐,两上肢
PET-CT,肝脏S2、S7/8
触痛,右小腿
啰音,各瓣膜
查体,心肺腹
放射痛,颈肩
脑胸腹CT,腹膜后淋巴结
胸部CT,顶叶
对光反射,双眼瞳孔
ct,左侧胸
谷草转氨酶,脾
胸部正位片,双肺纹理
CT,回肠
叩鼓音,胸壁
彩超,脾
钼靶,左乳
颈部b超,左侧颈部淋巴结
ct,右肺
血钾,腹
妇科彩超,眼
PET/CT,盆腔
牵拉试验,颈椎6-7椎体缘
跟膝腱反射,额纹
头颅CT,右侧上下肢
PET-CT,结肠
中小水泡音,双扁桃体
X线,左季肋
光反射,右足背动脉
碳酸氢根,心
CT,门齿
腹部CT,结肠
腹部彩超,门静脉
呼吸音,周身
腹盆CT,肠系膜血管旁淋巴结
R,右手拇指
CT,头
病理性杂音,左第五肋间锁骨中线
RBC,右心房
R,各瓣膜
腹部彩超,下肢
CA125,腹
干湿性啰音,双肺
腰椎间盘CT,软组织
压痛,肝脾胃
CT,胆囊
R,左侧颞部
PET/CT,左上肺
CA199,腹
CT,右颈IV、V 区淋巴结
心肺腹听诊,右侧腰3-4椎旁
颈椎、腰椎正侧位,股骨
B超,肝脏
CT,腹腔干
空腹指尖血糖,胸
CA19-9,腹部
叩清音,肺
CT,左肺上叶外基底段
牵拉试验,各椎间隙
腹部，CT,右侧髋骨
反跳痛,肝
腹部CT,右结肠
肌紧张,左肩部
B超,左下腹
脉搏,右手掌
干湿性啰音,气管
干湿性啰音,肋下
C反应蛋白,头
R,心脏
呼吸音,毛细支气管
腹盆腔、胸，CT,胸腹盆
消化道造影,肠
触痛,左侧腰部肌肉组织
克尼格氏征,左肩
Hb,两肾
甲胎蛋白测定,阴道
B超,脾
上腹部CT,右上腹
相对浊音界,右锁骨中线第Ⅴ肋间
颈椎CR,颈部软组织
病理性杂音,心包
淋巴细胞百分比,胸
肛查,宫口
X光片,右下肢
喉部ct平扫+增强,右侧杓会厌皱襞
查体,两肺
双髋关节MRI,左侧闭孔外肌
钾,颜面
肌酐,腰部
R,面色
病理性杂音,左侧腹股沟
MR,骶前
CA199,脾脏
扣顶试验,颈部
心脏彩超,右室
压痛,拇指末节
肌紧张,各瓣膜听诊区
PET-CT,头
压痛,头部
红细胞数,主动脉弓
T,左侧顶部
颈部及下腹部CT,鼻咽
压痛,左肘关节
上肢静脉造影,右小腿前部
肌紧张,左前胸局部
反跳痛,双肺
中性细胞比率,双肺
肌力,左上肢
盆腔彩超,左输尿管
颈部血管彩超,颈椎
CT,右侧卵巢
肋骨三维重建,右侧第四肋骨骨皮质
Bp,腹
颈椎核磁,颈椎间盘
杂音,气管
腹盆CT,上腹
头颅CT,肢体
压痛,右下腹
反跳痛,右下腹
胸部CT,腹腔
查体,双肺
触痛,胸廓
CT,胸骨
心率,胸
碱性磷酸酶,胆囊
脑电图,双眼
血糖,手足
腹部CT平扫+，增强,胃
右踝关节DR,肢体
直腿抬高实验,腰椎椎体
病理反射,关节
头、颈部CTA,头
血肌酐,肾
γ-谷氨酰胺转移酶,脾
胸部正位片,肺纹理
湿性啰音,肺
心肌酶,腰部
腹盆腔CT,肝
MRCP,胆囊
CRP,鼻
BP,左肘
病理性杂音,粘膜
末梢血糖,颅脑
RBC,肺动脉
肺部CT,左肺上叶
杂音,血管
啰音,左侧腹股沟
压痛,甲状腺
杂音,左侧肢体
中性粒细胞百分比,肺
血糖,两上肢
盆腔MR,盆腔
触痛,阴囊
B超,皮上
P,双侧瞳孔
对光反射,头皮
查体,肺
腹部ct,空肠
克氏症,双侧肱二三头肌
BP,右眼下睑
CTU,右侧腰部
压痛,腰1-5椎体
中小水泡音,咽峡部
叩击痛,L3-S1椎体棘突
心脏彩超,心
压痛,附睾
相对浊音界,右肺下野
PO2,四肢
压痛,左侧肩部
4字试验,L4-S1棘突
查体,头部
触痛,左膝关节
干湿性啰音,全腹
呼吸,头颅
B超,肝右、左叶
呼吸动度,肺
头颅核磁检查,脑
全身pet-ct,右肺上叶尖段
颈椎核磁,肩部
心脏彩超,右侧颈内动脉
增强MR,肝脏
压痛,双眼
BP,腰椎椎体棘突两侧
干鸣音,心包
肌力,足背
CA72.4,胃小弯侧淋巴结
皮下捻发音,右肺
R,瞳孔
压痛,前额部
心电图,背部
腹部增强CT,中下腹
压痛,左前胸局部
牵拉试验,右侧臂丛
胸部及盆腹腔CT,右上腹
腹部立位平片,肠
中性粒细胞,贲门
痰鸣音,支气管
EF,主动脉瓣
清音,咽峡部
胸部CT,两侧基底节
神经系统查体,左侧上下肢
PET/CT,胰腺
红细胞,上巴
腹部增强CT,两肺底
Ｂ超,子宫内膜
上肢静脉造影,右髂总静脉
对光反射,皮下组织
直腿抬高试验,颈部
Bp,双肺
放射痛,腰椎椎体棘突两侧
压痛,双侧阴囊
颈椎DR,右侧顶骨
反跳痛,头顶部
HB,左手
NSE,腹
查体,枕部上方
脑、肺CT,两肺
下腹部平扫,腹膜后多发淋巴结
腰椎CT,腹
两膝摄片,头
查体,支气管
心肺腹查体,双侧瞳孔
BP,右锁骨中线第Ⅵ肋间隙
颈椎侧、双斜位片,余椎体
腹部血管DSA,胃体
牵拉试验,颈椎4-6椎体
BP,双侧瞳孔
CT,胆囊管
胸腹部CT,胸
呼吸音,胸
肺部CTA,上肢
肠鸣音,双下肢
腹部CT,胃底
 CA199,胰头
压痛,阴囊
杂音,腹
CT,腹主动脉旁淋巴结
T,宫口
腹,肠管
腹,乳头
克尼格氏征,双侧输尿管
颅脑ct,气管
牵拉试验,C4-C7棘突两侧
R,拇指
CT,盆腔
胸部ct,右上肺
腹部彩超,腹腔
PET-CT,右附件
CEA,胃小弯侧淋巴结
CA199,甲状腺右叶
PAO2,头
血小板数,两肺纹理
双侧巴氏征,肢体
胸部CT,左上肺
生理反射,右膝
胸部正位片,骨盆
血糖,心前区
查体,右肺下野
压痛,左膝关节
体温,全腹部
血红蛋白,血
X线,腹
CT,胃窦部
神经系统查体,五官
γ-谷氨酰胺转移酶,肾
CT,直肠
腹部CT,直肠
触痛,右肩关节
心脏彩超,二尖瓣
胸部DR,颈椎
中细湿性啰音,双扁桃体
肠鸣音,肋下
压痛,第4、5颈椎棘突后
触压痛,膝
肌力,各足趾
4字试验,心
EF,左心房
C13呼气试验,腹
压痛,右胸部
干湿啰音,右侧锁骨中线第5肋间
压痛,L4-S1椎体棘突
上腹部ct,右后叶
双侧巴氏征,双侧肢体
胸片,两上肺
胸水一般细菌涂片,胸腔
鼻咽、，颈部及下腹部CT,肝S4
反跳痛,双肾区
胸椎核磁,胸椎
R,骨盆外
查体,头
反跳痛,左前胸局部
PH,腹
查体,左侧顶部
腰椎间盘CT,椎小关节
压痛,左侧膝部
MRI检查,下腹部
胸部CT平扫,两肾
肌力,腹
头颅ct,头
尿酸,胆囊壁
双侧肱二、三头肌反射,左肘
CA199,右侧附件
肠鸣音,腹
超声,前列腺
淋巴细胞绝对值,两肺
CEA,下腹
髂总动脉CTA,两上肢
R,扁桃体
干湿性啰音,口唇
清音,右侧锁骨中线第5肋间
T,右锁骨中线第Ⅵ肋间隙
心脏彩超,室壁
叩击痛,左下腹
肾功能,脑
胸部CT,右侧第四肋骨骨皮质
放射痛,腰椎
T,右足背动脉
妇科彩超,外阴
CT,咽部
腰椎CT,右下肢
腹部CT增强,腹腔
干鸣音,各瓣膜听诊区
肌张力,右膝
MRI,髂血管旁旁淋巴结
触痛,局部软组织
乳酸,心
心脏彩超,两上肢
皮下捻发音,左肺
中性粒细胞百分比,两手掌
T,拇指
肌张力,双侧肱二，三头 肌腱
查体,胸部
叩心界,心前区
放射痛,臂丛神经
CA72-4,腹部
血压,出血点
呼吸音,颈静脉
CT,气管
呼吸,五官
腹围,宫口
Hb,胃
直接胆红素,胆囊
直腿抬高试验,肺
X线,头
下消化道造影,胃体
胸部CT平扫+，增强,肝
抗酸杆菌,肺内血管支气管束
血压,左下肢
P,双乳
拾物试验,腿
病理性杂音,右锁骨中线第Ⅵ肋间隙
头颅CT,枕顶部
上腹部CT,膀胱壁
牵拉试验,腰椎
对光反射,胸壁
查体,双侧瞳孔
超声,两侧卵巢
叩击痛,左侧小腿
盆腔MR,右侧附件
颈椎侧、双斜位片,各椎间隙
B超,上腔静脉
颈椎CT,枕部
CT,肝S7、S3
MRI,直肠上段
尿红细胞,尿胆原
钾,两上肢
妇科彩超,右附件
肌力,右侧上下肢
颈部超声,右颈根部
活化部分凝血酶原时间,胆囊壁
查体,右膝
中性粒细胞,胃小弯
叩击痛,双肾区
肌张力,肺腹
超声,肠
鼾鸣音,双肺
肺腹CT,腹
牵拉试验,椎体前缘
肠鸣音,肝肺
肺部CTA,胸
双侧腹股沟彩超,右侧腹股沟区
颈部B超,纵隔内龙突上
颈椎侧双斜位片,各椎间隙
肌紧张,双肺
牵拉试验,4-7椎间隙
腹部增强CT,两肾
干湿性啰音,胸膜
脉搏,全腹部
叩鼓音,心
腰椎CT,腰5-骶1椎间盘
神经系统查体,双下肢
P,L4-S1棘突左侧
冠脉造影,心
中性粒细胞,胰腺
L3-S1椎间盘CT,左下肢
胸片,左侧肢体
CT,右侧输尿管
腹部CT,胃小弯
压痛,血管
压痛,左小腿皮肤
超声,右侧胸部
腹平片,胃
PACO2,胃
呼吸音,肝肺
CT,胆总管
胸、腹部，CT,食管中段
双侧Babinski征,跟膝腱
P,胸壁
BP,左手拇指末节
腹部增强MRI,门腔间隙
尿酸,胸
腹部CT,肝右叶
相对浊音界,右侧锁骨中线第5肋间
MRI,肝
L3-S1椎间盘CT,椎体
胸部CT,右侧第四肋骨
BP,心、肺
钠,胸
白细胞计数,胃小弯
全身，PET-CT,肝左叶前段
生理反射,L4-S1棘突左侧
空腹血糖,下腹部
胸部正位片,两下肺肺纹理
腹、盆，CT,膀胱前壁
查体,双上肢
肠鸣音,胸壁
尿素,头
凝血酶时间,胆囊壁
AST,右心房
R,右膝、右踝关节
压痛,鼻根部
腰椎CT,腰部
干、湿性啰音,气管
病理性杂音,胸膜
头颅CT,股骨
神经系统查体,全腹部
白细胞,胃
双侧肱二三头肌腱及跟膝腱反射,四肢
SPO2,胸
CEA,胸
血红蛋白浓度,两手掌
腹部CT,左肩部
CT,右侧肾下腺
摩擦音,肺底部
触痛,肘关节
腹部ct,小肠
膝腱反射,脊柱
湿啰音,胸廓
神经系统检查,舌
血常规,两下肺
腹平片,腹部
血清人绒毛膜促性腺激素测定,阴道
肠鸣音,右锁骨中线第Ⅵ肋间隙
压痛,肢体
淋巴细胞,咽部
X光片,骨盆
触压痛,左小腿
尿素氮 ,两上肢
BP,口角
对光反射,左肘关节
胸部ct,肺门
胸部CT,右肺
腹部MRI,上腔静脉
ALT,肝S8
腹部彩超,脐周
心肺腹查体,右膝部
心电图,耳
腰椎CT,左侧肩部
查体,左肘
病理性杂音,五官
呼吸音,心包
胸部CT,右心缘
CT, 结肠肝
CT,左下腹
压痛,右侧髋关节
对光反射,双侧瞳孔
血红蛋白,肺
肌紧张,出血点
嗜酸性粒细胞百分比,腹
神经系统检查,唇
颈部CT,右侧颈
CA724,胃食管结合部
干湿性啰音,腹
压痛,颈4、5和5、6椎间隙
压痛,右颈部
牵拉试验,C4-C7棘突
放射痛,会阴部
胸部CT,胸骨
SCC,右肺
上腹部彩超,肝
腹部彩超,胃黏膜
CT,腹部
血肌酐,口
核磁,肝左后叶
实测碳酸氢根,腰
腰椎MRI,腹
BP,肋下
b超,下腹
红细胞数,下腹部
叩音,胸廓
反跳痛,上腹部
胰岛素（2H）,胃
心界,心尖
T,腹部
压痛,周围皮肤
对光反射,脾
牵拉试验,余椎体
肺CT,食管中下段
心电图,胆囊
呼吸音,肋下
压痛,双臀部
压痛,左下肢
腹盆CT,门脉右支
二氧化碳总量,胸
腹部ct,下肢
血小板数,两上肢
杂音,痰
CEA,肺内血管支气管束
CA199,右附件
皮下捻发音,右肺下野
B超,头
FK506,肝
CT,胸
杂音,左侧上下肢
氧分压,胸
压痛,左侧顶部
腹部CT,肝门
清音,右肺
APTT,心前区
B超,，前列腺左侧叶
CT,结肠
红细胞,两手掌
碳酸氢根,头
颈部B超,右锁骨下
R,右前额
压痛,双侧输尿管
BP,宫颈
肛周MR,肛管
移动性浊音,各瓣膜听诊区
查体,毛细支气管
中性粒细胞百分比,两肺
高敏肌钙蛋白,心前区
拾物试验,L3-S1椎体棘突两侧
叩诊清音,双肺
压痛,左肘部
查体,头皮
肌张力,腰椎
干啰音,胸
肌张力,跟膝腱
肌张力,双下肢
R,枕骨骨
PET,剑突上
上腹部CT,乙状结肠壁
胆囊术后CT,脾
清音,双肺
  腹盆，CT,门脉
杂音,全腹
神经系统检查,鼻
MRCP,胆总管
CA199,胃底
压痛,右上腹
胸部CT,左前纵隔淋巴结
压痛,右侧臂丛
颈椎X光片,肩
P,两肺
腹、盆，CT,腹直肌
血压,肋下
酸碱度,胸
肌紧张,右胸部
红细胞数 ,腹
查体,胸
直接胆红素,脾
腹部彩超,腹
脑、肺CT,胃
病理性杂音,双瞳孔
胸部CT,两肺
生理反射,颈肩
颈椎CT,薄层硬膜
胸部正位+左斜位片,左侧2、5、6、7肋骨
R,腰部
HEPOTOCYTE,S6近脏面
压痛,椎体前缘
对光反射,头
啰音,右胸部
头、颈部CTA,胸
PET-CT,上腹部
增强MR,肝右外叶
清音,两肺
晨查,外阴侧切口
CEA,上腹部
杂音,心
腹盆CT,右结肠
肌紧张,下腹部
触痛,右臀部
头颅CT,左下肢
胃肠道常规彩超,腹部
腰椎间盘CT,神经根
压痛,L3-S1椎体棘突旁
干湿性啰音,各瓣膜听诊区
尿常规,腰椎
干鸣音,咽峡部
前后抽屉试验,左侧膝部
耻骨弓,骨盆外
胸部CT,左肺
呼吸音,咽峡部
右踝关节DR,左侧肩部
L3-S1椎间盘CT平扫,侧隐窝
血型,腹
谷草转氨酶,胆囊壁
PLT,特比澳
病理反射,肺
肌紧张,上腹部
肌紧张,左膝关节
L3-S1椎间盘CT平扫,椎体边缘
门诊血常规,咽部
腺苷脱氨酶测定,胸膜
T,L4-S1棘突左侧
叩击痛,右前额
摩擦音,双肺
腹部增强CT,腹主动脉
凝血酶时间,下腹部
啰音,浅表淋巴结
血压,双下肢
胸部CT,两侧胸膜
总胆红素,胆管
全腹部CT,肝胃间隙
血钾,两上肢
腹部，CT,乙状结肠
PET-CT,胰头区
腰椎CT,L5-S1椎间盘
CA724,胰头
晨查,心
反跳痛,心包
CT,输尿管
盆腹腔CT,右上腹
啰音,双下肢
压痛,左侧附睾
肠鸣音,头颅
直腿抬高试验,腰椎
腹盆腔CT,胆囊
胸片,结肠
叩击痛,L3-S1椎体棘突旁
光反射,左膝
P,拇指末节
Bp,左侧上下肢
血红蛋白浓度,右下臂
血小板,上巴
放射痛,上腹部
P,骨盆
腹部查体,四肢
肌紧张,各瓣膜
杂音,心尖部
CEA,肝脏
钠,胃
CREA,左手
肛查,头
胸部x片,第10肋骨
PET-CT,阴道
颈椎侧、双斜位片,左侧臂丛
BP,左手拇指
颈椎DR,颈椎
血肌酐,腹腔
压痛,右前额
AFP,肝脏动脉
叩顶试验,臂丛神经
胸腹部CT,左肺中叶
心率,扁桃体
BP,头颅
查体,肝
R,左侧髋关节
腹部CT,直肠前缘
颈椎X光片,颈椎
CT,腔静脉
移动性浊音,右上腹
中性粒细胞百分比,结肠
压痛,腰部双侧竖脊肌
干湿性啰音,心
腹部，CT,胸腰骶椎骨
皮下捻发音,右侧锁骨中线第5肋间
啰音,头顶部
腰椎MRI,左上肢
干啰音,双肺
扣顶试验,颈椎椎体棘突
颈、腰椎核磁,C6-7水平脊髓
氯,心
红细胞数,上肢
移动性浊音,全腹
胸部CT,胸椎及其附件
克尼格氏征,左膝关节
肾功能,腰部
肌力,腰
腰3-骶1椎间盘CT,L5-S1椎间盘
颈椎侧、双斜位片,颈5、6椎间隙
胸腹部CT,左侧肺门小淋巴结
CT,两侧颈部小淋巴结
CA199,腹膜后淋巴结
干湿性啰音,双下肢
肝胆脾胰超声,胰头
D_2聚体,侧脑室体
P,右侧枕骨
腹盆腔CT,胃
上腹部CT,小肠
颈椎CT,各椎间隙
肠鸣音,肝
叩鼓音,脾
T,各瓣膜
压痛,头皮
干湿性啰音,心尖部
CT,颅脑
CTPA,两肺上叶
直腿抬高试验,L4-S1椎体棘突
BP,腰椎
胸部、下腹、上腹部、盆腔，CT,肝右外叶
压痛,C4-C7棘突两侧
肌紧张,左前胸
血压,各瓣膜听诊区
PO2,左手
胸部CT,腹
B超,右上腹
肠鸣音,心包
ct,左下肺
全身骨显像+，骨断层显像,腰椎
光反射,足趾
查体,双膝部内侧
下腹部平扫+,腹
CA72.4,胸腹盆
血红蛋白浓度,下腹部
对光反射,双上肢
移动性浊音,心
鼻窦CT,上额部
P,腹
颈椎侧双斜位片,余椎体
反跳痛,口唇
超声内镜,下腹部
查体,右髋部
b超,右侧锁骨上淋巴结
CT,盆底
AFP,胸腔
PET/CT,腹盆腔
胸CT,胃窦部
胸片,左室
CA199,上腹部
CT,下腹部
叩击痛,左侧髋关节
叩鼓音,腹壁
扣音,肝
骨MRI,骨
BUN,心前区
胸片,右房
胸部CT平扫+，增强,食管
氯,鼻
肌力,肺腹
颈椎核磁,颈椎
肌紧张,双肾区
T管造影,胆道
心脏彩超,左房
T管造影,右左肝管
触痛,左侧胸部
血糖,腹
PET-CT,肝
牵拉试验,椎孔
CT,吻合口
反跳痛,浅表淋巴结
呼吸音,心
BP,脊柱
查体,左尺桡动脉
查体,右肩
超声造影,左卵巢
中性粒细胞,腹
A/，G,肝
腰椎间盘CT,腰椎
脂肪酶,胃
胸片,支气管
腰骶部平扫,腹部
叩心界,各瓣膜听诊区
钠,腹
拾物试验,心
隐血试验,胸
纤维蛋白原,头
高敏肌钙蛋白,胆囊壁
呼吸音,腹部
颈部+胸部，CT,纵隔
PO2,胸
髂脊间径,腹
病理性杂音,气管
胸部CT,腰部
降钙素原,贲门
淋巴细胞绝对值,两肺纹理
腹部CT增强,腹膜后
HP,腹
胸CT,气管旁
腰3-骶1椎间盘CT,腰椎
查体,右手掌指关节
P,腰部
查体,双侧髋部
BP,左侧颈部
压痛,双侧髋部
压痛,下腹部
对光反射,舌
跟膝腱反射,双侧肱二，三头 肌腱
头颅核磁检查,左侧肢体
头颅CT,右侧小脑角区
二甲两胍,手足
P,全腹
胸腹部CT,腹
胸部CT,双侧胸腔
心率,胸膜
鼓音,肺
DR,左肱骨
T,全腹
PET-CT,两肺
MR,肝左叶
肌紧张,左下腹
钾,两下颌窦
查体,肛门
颈椎mri,四肢
下消化道泛影葡胺造影,下腹
CEA,两肺
BP,右锁骨中线第Ⅵ肋
CT,宫颈
压痛,右侧附睾
CT,肺动脉
肌紧张,腹
肝功能,腰椎
查体,颈部
尿素,心
杂音,心前区
干湿性啰音,L4-S1椎体棘突两侧
腹部立位平片,膈
脉搏,粘膜
腹盆腔CT,右上肺
肋骨重建,双侧睾丸附睾
CA199 ,右下腹
干湿性啰音,肺
血小板数,两肺
触痛,余肢体
肌酐,颜面
心率,右手掌
肌紧张,腹部
胸CT,双侧腋上
叩音,右侧锁骨中线第5肋间
双侧肱二、三头肌反射,左侧面部皮肤组织
中性粒细胞百分比,左肺下叶前段
对光反射,胸廓
移动性浊音,腹部
跟膝腱反射,鼻
肌酸激酶同工酶,下腹部
对光反射,头部
C反应蛋白,两上肢
颈椎侧位片,颈椎
心率,心尖
胸部CT,右肺上叶
酮体,口
CT,肝S2.4.6.8
拾物试验,L4-S1椎体棘突两侧
HGB,胸
叩鼓音,口角
PO2,头
CA74-2,上腹部
干鸣音,双肺
CEA,肺部
上肢静脉造影,皮肤
谷氨酰转肽酶,胆囊
生理反射,腰椎
L3-S1椎间盘CT平扫,腰椎
触痛,左肩部
压痛,腹部
查体,左侧肢体
腰椎间盘CT,四肢
抗酸杆菌,肺部
跟膝腱反射,四肢
彩超,右下腹阑尾区
肌力,双侧跟膝腱
下消化道钡餐,肝左叶
干湿性啰音,脾
查体,左肩部
胸部ct,头
谷丙转氨酶,腹
全腹CT,腹部
盆腹MRI,阴道
触痛,头皮
触痛,双侧睾丸
脑、肺CT,两侧胸腔
P,左侧颈部
腰椎间盘CT,椎体
CA199,右附件区
膝腱反射,双侧肱二三头肌
AST,左心房
TB,肝
心肺腹查体,右小腿
肌酐,肾
Bp,瞳孔
BP,远节背侧
胸部CT,右上肺
腹部，CT,胃小弯
相对浊音界,肺
下腹部平扫+,肝
R,左肘关节
，子宫肌,，子
中小水泡音,咽部
PT,右室
CT,胃周淋巴结
股骨长,宫体后壁胎盘
胰岛素样生长因子测定,阴道
心脏彩超,右房
CT,左肝管
下腹部CT,胰
CEA,右颈根部
腹CT,小肠
压痛,肘关节
膝腱反射,双肾区
查体,各瓣膜
T,口角
PET-CT,右梨状肌
腰椎CT,两上肢
干湿性啰音,胸部正位
反跳痛,肌
B超,胆囊
查体,头颅枕顶部
胸部正位片,沿肺纹理
相对浊音界,双肺
心率,各瓣膜听诊区
心肺腹查体,拇指末节
腹部，CT,胰腺
查体,心脏
白细胞,右后背
CT,两侧附件
全腹增强CT,肠
心电图,头
胫腓骨正侧位,右侧第四肋骨
CA74-2,腹膜后淋巴结
颅脑增强，CT,右颞
HEPOTOCYTE,肝
超声造影,肝右前右前叶
肌力,关节
心脏彩超,腹腔
反跳痛,粘膜
压痛,椎体边缘
颈部血管超声,双侧椎动脉
对光反射,双眼
超声,阴道
头颅、胸部CT,双侧睾丸附睾
MR,肝S6/7
钠,颜面
L3-S1椎间盘CT,椎小关节
触痛,左侧第2、3、4肋
b超,肝右叶
腹平片,上腹
心率,双瞳孔
PET,盆腔
啰音,胸廓
腰椎间盘CT,L4-S1棘突
胸片,双扁桃体
查体,粘膜
肌紧张,心
中性粒细胞百分比,右侧胸
肌紧张,末梢血
克尼格氏征,左侧腰部
胸片,左上肺
压痛,压痛点
头颅CT,左额颞顶部
腹部彩超,胆囊壁
神经系统查体,左下肢
触痛,头左颞部
查体,颈后部
氯,上肢
直接胆红素,肾
餐后末梢血糖,口
PET-CT,腹膜后小淋巴结
肌酸激酶同工酶,右下臂
颅脑ct,脑室
脑、肺CT,左基底节区
T,足趾
脉搏,头颅
空腹血糖,腹
颈部血管彩超,左上肢
腹部CT,二、三尖瓣
叩音,肝
腹盆CT,胃窦部
腹平片,肠
腰椎CT,椎间孔
冠脉造影,胸
乳腺彩超,右腋腋
尿酸,胃
压痛,腰部
BP,胸廓
盆腹MRI,腹
肠鸣音,头部
碱性磷酸酶,肝
白细胞数,头
叩击痛,L3-L5椎体棘突
ct,右侧附件
冠脉造影,下腹
PET/，CT,左肩部
清音,各瓣膜听诊区
查体,脐
MRI,肠
CT,肝S8
白球比,心
呼吸音,胸膜
胸CT,食管中下段
压痛,口腔黏膜
总胆汁酸,胆囊壁
MR,十二指肠大乳头
干湿性啰音,颈软
腹部彩超,胰腺
白细胞,右下臂
盆腔CT,两肺
对光反射,五官
胸部CT,贲门
胸CT,背
K,左手
血小板,咽部
乳酸脱氢酶,下腹部
INR,三尖瓣
CA199,肝曲
腹盆CT,胰腺
MR,门脉
呼吸音,各瓣膜听诊区
头颅CT,左侧肩部
心肺腹查体,头部
CT,左肺门
尿酸,上肢
MRI,门脉
下腹部CT,胰体尾部
呼吸音,双扁桃体
肠鸣音,四肢关节
胸部CT,肺内血管支气管束
查体,左侧附件、右侧附件区
RBC,空回肠交界处
触痛,左侧胸背部第2-6肋间
EF,室间隔
CT,左肺上叶
腹盆腔CT,胃窦幽门区
颈椎侧斜位X光,颈部
压痛,双肾区
风湿三项,双下肢
血压,腹
彩超,心
PET/CT,右颈部V区
CA724,左下腹
肠鸣音,脊柱
腹部彩超,右上腹
MR,脾
CT,右上肺
肝肾功能,尿
腹部增强CT,左侧肾盂
双侧语颤,右侧锁骨中线第5肋间
胸部CT平扫,两上肢
胎监,宫口
腹部，CT,右颈至锁骨下
下腹部CT,左侧肾下腺
干湿啰音,胸廓
脉搏,双肺
肠鸣音,外生殖器
全血碱剩余,上肢
鼓音,左肺
压痛,子宫
肋骨重建,左侧阴囊
R,右眼下睑
风湿三项,腰部
肺部CTA,心脏
R,胸部右侧第4肋
腹部立位平片,腹
CTPA,右肺上叶
红细胞,两上肢
腹部CT,两侧提肛肌
肌紧张,头
b超,腹
钾,心
对光反射,双侧舌下淋巴结
核磁,肝右外叶
清音,肺底部
脑、肺CT,肺
胸CT,食管
压痛,左侧耳屏
肌张力,硬膜囊
间接胆红素,肝
CA724,下腹
L3-S1椎间盘CT,L5/S1椎间隙
CT,胰管
