entity_head,entity_tail
S-1,腹膜后LNM
氯化钾,陈旧性脑梗死
疏血通,心包积液、两侧胸腔积液
头孢唑肟,冠脉支架及起搏器置入术后
头孢米诺钠,慢性胆囊炎伴胆囊内多发结石
腹腔镜上直肠癌根治术+预防性回肠造瘘,直肠癌
右乳包块活检术,（右乳）分泌粘液癌（印戒细胞癌）
卡络磺钠,急性下消化道出血
塞维健,结肠癌术后
气管切开,肺气肿
替加氟,直肠癌术后
腹腔镜辅助上姑息性全胃切除术（D2）,胃癌
奥美拉唑,低血容量性晕厥
胆总管切开取石+胆囊切除+肝上脓肿切开引流+腹腔粘连松解+T管引流术,肝脓肿
腹腔镜辅助上乙状结肠癌根治术,结肠癌
血必净,两肺结节待查
腹腔镜子宫内膜癌分期术,纳氏囊肿
希罗达,中分化腺癌
泰素,食管中上段鳞癌
低分子肝素钙,两侧胸腔积液
沐舒坦,心包积液
epi,左乳癌
腹腔镜上根治性全胃切除术,胃体小弯溃疡型低分化腺癌
二甲两胍,2型糖尿病
氟伐他汀钠缓释片,冠状动脉粥样硬化性心脏病
腹腔镜上直肠全系膜切除术(TME)预防性回肠造口术,直肠癌
胸腔镜辅助上右下肺叶切除及纵隔淋巴结清扫术,中分化鳞状细胞癌，PT2AN0M0，IB期
磷酸肌酸,高血压3级极高危
伊力替康,结肠癌术后
重度食管静脉曲张套扎治疗+组织粘合剂,肝硬化失代偿胃底静脉曲张治疗术后
胃多发息肉切除术,慢性胃炎
肝左叶切除术+胆囊切除术,肝左前叶占位
左半结肠切除+开腹恶性肿瘤特殊治疗,阑尾粘膜慢性炎
十二指肠球部息肉消融术,十二指肠球部息肉伴柱状下皮化生
奥美拉唑,胃息肉
胃癌根治术,腹膜后LNM
腹腔镜上全结肠切除术,"多原发结肠癌 PT3N1AM0,IIIB"
血塞通,脑动脉粥样硬化
左侧颈部淋巴结切检术,弥漫大b细胞淋巴瘤
氟伐他汀钠缓释片,左侧大脑半球多发急性梗塞灶
全子宫+两附件切除+盆腔淋巴结清扫术+肠粘连分解术,子宫内膜混合性癌
腹腔镜DIXON术，左侧附件切除术,直肠下段癌晚期，肝转移
美沙拉嗪,溃疡性直肠炎、
5-FU,乙状结肠癌伴不完全梗阻
胆囊切除术、胆总管空肠ROUX-EN-Y吻合术,肝炎
肠息肉内镜上切除术,结肠息肉
胆囊摘除术,左肺下叶病变
顺铂,吻合口狭窄
直肠癌根治术,直肠高分化腺癌
腹腔镜上直肠癌根治术（DIXON）+末端回肠造口术,直肠腺癌
速效救心丸,两侧基底节区腔隙性脑梗死
肝转移瘤微波固化术,肝转移，两上肺转移瘤
卡培他滨,胃癌术后
顺铂,左上肺鳞癌
氨氯地平,高血压
单硝酸异山梨酯缓释片,右室收缩功能正常
全子宫＋两侧附件切除术+盆腔淋巴结清扫术,子宫肌瘤
肠镜上腺瘤电切术,乙状结肠腺瘤
可达龙,快速房颤
阿托伐他汀,脑梗死
拜阿司匹林,胃CA术后
希罗达,右肺门转移
胃早癌剥离术,慢性萎缩性胃炎
直肠癌低位前切除术,溃疡中分化腺癌
腹腔镜左半结肠切除术,"升结肠中至低分化腺癌伴粘液腺癌，PT3N1M0,III期"
甘油灌肠剂,直肠浸润性中分化腺癌术后
氯化钾,慢性阻塞性肺病
奥沙利铂,肝肾功能损害
阿司匹林,结肠息肉
洛赛克,腺癌
硝苯地苯片,脑梗塞
直肠癌低位前切除术,进展期直肠癌，粘液腺瘤及中分化管状腺癌
肝癌切除+胆囊切除+术中无水乙醇注射治疗术,慢性腺性胆囊炎
（远端）胃癌根治术,（胃大体）镜检为低分化腺癌
甘精胰岛素,2型糖尿病
右上颌骨肿物活检术,原始神经外胚层肿瘤
替加氟,胃癌术后
乙状结肠根治术,不完全性肠梗阻
腹腔镜左半结肠切除术,中分化腺癌
左半结肠切除术,中分化腺癌
多西他赛,腹腔播散转移
气管切开,急性脑梗死
子宫切除+两附件切除+DIXON术+大网膜切除术开腹恶性肿瘤特殊治疗术,乙状结肠癌伴不完全梗阻
低分子肝素钙,心包积液、两侧胸腔积液
DIXON术,（直肠）中分化腺癌，溃疡型
肝癌切除+胆囊切除+胆管旁淋巴结切除术,低分化鳞癌
白内障手术,2型糖尿病
安素泰,胃癌
腹腔镜辅助上根治性远端胃大部切除+残胃空肠ROUX-Y吻合术（D2）+阑尾切除术,胃窦癌
经腹广泛性子宫+两附件切除术+盆腔淋巴结清扫术,（宫颈）中低分化鳞状细胞癌
直肠癌低位前切除术+预防性回肠造瘘术,隆起型高中分化腺癌
希罗达,直肠残端漏
乙状结肠单腔造口，远端封闭,直肠癌
吉西他滨,骨髓抑制
直肠癌根治术,（直肠）中分化腺癌
环磷腺苷葡胺,室早
紫杉醇,左肺转移
雷替曲塞,直肠癌术后
卵巢去势手术,右乳腺浸润性导管癌
氢化泼尼松针,遗传球形红细胞增多症
安素泰,胃窦癌
肝癌+胆囊切除术,原发性肝癌
阴道镜检查+宫颈活检,（宫颈3、6、9点）HSIL
右肾切除术,中度脂肪肝
厄贝沙坦氢氯噻嗪,支扩
胆囊摘除术,左侧大脑半球多发急性梗塞灶
益保世灵,肝癌
奥沙利铂,骨髓抑制
氟伐他汀钠缓释片,冠状动脉粥样硬化性心脏病 
异丙嗪,胃癌
冸托拉唑,胃溃疡
紫杉醇,肝脏病变
替普瑞酮,胃体、胃窦多发溃疡
曲美他嗪,心包积液
哌拉西林他坐巴坦,慢性尿潴留
优甲乐,甲状腺癌术后
苯磺酸氨氯地平片,频发室性早搏
艾恒,胃癌伴腹腔种植转移
左半结肠切除术+左侧卵巢切除术+盆底结节切除术+腹腔热灌注化疗,中分化腺癌
来得时,糖尿病周围神经病变
全胃切除，空肠J字代胃术,胃癌
肝左叶肝癌切除+胆囊切除术,中分化肝细胞性肝癌
腹腔镜上胃癌根治术（BILLROTHS II式）,胃低分化腺癌
胃多发息肉切除术,胰腺占位：胰腺癌
广泛子宫全切+腹主动脉旁淋巴结取样+盆腔淋巴结切除+两侧卵巢悬吊,宫颈癌
氟伐他汀钠缓释片,肺炎
胆囊穿刺置管引流术,胆囊结石、胆囊穿孔、胆总管结石
空肠切除术,胃肠间质肿瘤
下咽癌联合根治术,（左侧梨状窝）中-低分化鳞状细胞癌
施慧达,高血压病
促红素,肾性贫血
结肠镜电切手术,结肠多发息肉
卡培他滨,直肠腺癌
远端胃癌根治术,胃窦小弯侧溃疡型低分化腺癌伴印戒细胞癌
卡培他滨,乙状结肠癌术后
波贝,肝肿瘤
胃癌根治术+区域淋巴结清扫+横结肠肠段切除+放射性粒子植入术,胃癌伴出血
胆囊切除、胆总管探查取石、T管引流术,胆囊泥沙样结石
速尿,肺部感染
左半结肠切除术,溃疡型低分化腺癌
腹腔镜上胃癌根治术（BILLROTHS II式）,淋巴结转移
直肠肿物切除术,间质瘤
全胃切除术,胃癌
右侧髂静脉球囊扩张成形术,右上肢静脉曲张伴溃疡感染
健择,原发性支气管肺癌（左肺混合性腺-神经内分泌癌
胆总管切开取石+胆囊切除+肝上脓肿切开引流+腹腔粘连松解+T管引流术,急性胆管炎
羟考酮,骨转移瘤
达喜,胃息肉
沐舒坦,直肠CA术后
宫腔上子宫肌瘤切除术,黏膜上子宫肌瘤
肝转移瘤切除术,肠癌肝转移
全喉切除术+左颈根治性颈清扫术,左梨状窝鳞癌
拜阿司匹林,慢性肾功能不全
剖腹探查、根治性全胃切除术、食管-空肠ROUX-EN-Y吻合术,（胃）中分化腺癌
胃癌根治术（毕I）,肠梗阻
奥沙利铂,慢性萎缩性胃炎
直肠癌低位前切除术,吻合口瘘
胰尾+脾+部分结肠切除术,胰尾部肿瘤
多西他赛,网膜浆液性腺癌
胃癌根治术,进展期胃癌，中、低分化腺癌及粘液腺癌
泽菲,慢性腺性胆囊炎
横结肠造瘘术,直肠癌 CT4N1M0
甘精胰岛素,糖尿病肾病
左半结肠切除+淋巴结清扫术,结肠癌
腹腔镜上左半结肠根治性切除术,升结肠肠乳头状管状腺癌II级
卵巢囊肿剥除术,卵巢早衰
艾素,胃癌术后多发脑转移
螺内酯,2型糖尿病
空肠间置术,胃神经内分泌癌术后
阿拉坦五味丸,萎缩性胃窦炎
哌拉西林他坐巴坦,冠脉支架及起搏器置入术后
氟伐他汀钠缓释片,晕厥原因待查
复杂粘连松解、胆总管切开取石、胆道镜探查、T管引流术,肝内胆管及胆总管多发结石伴远端胆管扩张
头孢唑肟,前列腺增生
哌拉西林他坐巴坦,冠心病
阿卡波糖,2型糖尿病
头孢唑肟,慢性前列腺炎
氟伐他汀钠缓释片,肺气肿
特罗凯,右上上肺腺腺癌t3n2m1b（脑）iv期
安达,胃溃疡
厄贝沙坦,二尖瓣及主动脉瓣狭窄
低分子肝素钙,高血压病
经腹次广泛子宫切除术+两侧附件切除,宫颈肿物
亚叶酸钙,慢性腺性胆囊炎
胃早癌剥离术,胃早癌
剖宫产术,亚临床甲状腺功能减退
右亚叶酸钙,结肠癌肝脏转移
气管切开,慢性肾功能不全
左髂动脉支架术,右上肢足趾坏疽
气管切开,两肺上叶钙化灶
氯化钾,冠心病不稳定性心绞痛
胃癌根治术,左下肺肿物
肝肿瘤射频消融,肝癌术后复发
腹左胸食管癌切除术,浸润性高分化鳞状细胞癌
元胡止痛片,十二指肠乳头神经内分泌癌切除术后
腹腔肿物切除术,肠癌浸润转移
伽玛刀治疗,肝门区转移
血必净,泌尿道感染
阿托伐他汀钙片,冠心病
腹腔镜上横结肠癌根治性切除术,横结肠癌
根治性全胃切除术（食道空肠ROUX-Y吻合、D2、R0）,贲门溃疡型胃癌
剖腹探查+左半结肠切除+肠粘连松解术,（左半结肠）粘液腺癌
经腹腔镜直肠癌DIXON术,直肠癌（浆膜上层），扁平隆起型，高分化腺癌，I级
右前臂动静脉内瘘成形术,慢性肾功能衰竭
腹腔镜上乙状结肠癌根治术,乙状结肠粘液性腺癌（中分化）
腹腔镜辅助上直肠癌根治术+放射粒子植入术,直肠吻合口口瘘
左半结肠切除术,左半结肠腺癌浸润肠壁全层
胃癌根治术,进行期胃窦癌
低分子肝素钙,胃CA术后
胃癌近端胃切除+食管残胃吻合+放射性粒子植入术,胃底贲门癌
类克,炎症性肠病
拜阿司匹林,冠状动脉粥样硬化性心脏病 
左乳癌改良根治术,乳腺癌
来曲唑,乳腺癌
右前臂动静脉内瘘吻合术,慢性肾脏病5期
腹腔镜DIXON术，左侧附件切除术,乙状结肠腺癌
神经节苷酯,心房颤动
替吉奥,胃癌术后
强力枇杷露,胸、腹主动脉壁钙化
翻身三切口食管下段癌切除+食管-胃底右颈部吻合+第6后肋内固定+空肠造瘘术,食管溃疡型鳞状细胞癌II级
吉西他滨,慢性腺性胆囊炎
气管切开,心包积液、两侧胸腔积液
胰岛素,2型糖尿病
希罗达,胃癌
奥美拉唑,胃恶性肿瘤
通心络胶囊,频发室性早搏
安素泰,食管癌
肝癌切除术+胆囊切除术+门静脉置泵术,低分化肝细胞肝癌
直肠癌根治术,绒毛状管状腺瘤
右前臂动静脉内瘘吻合术,高血压肾病
经腹根治性远端胃大部切除、胃-空肠roux-en-y吻合、胆囊切除术,胃体后壁溃疡
胃癌根治术（毕I式吻合）,胃癌
右半结肠切除术,降结肠癌
腹腔镜下广泛子宫切除术+双附件切除术+盆腔淋巴结清扫术,宫颈中分化鳞癌
肝转移灶切除术,左下肺及肝转移
胆囊摘除术,急性脑梗死
腹腔镜上右半结肠切除术,降结肠癌伴肝转移
克拉霉素,肺炎
广泛子宫+双附件切除+盆腔淋巴结清扫+左输尿管双j管放置术,子宫腺肌症
姑息性右半结肠切除术,结肠脾曲癌
醋酸泼尼松,胃黏膜相关淋巴瘤(II1B期)
呋塞米,两侧胸腔少量积液
替吉奥,贲门癌伴肝脏、盆底种植、多发淋巴结转移
古拉定,肝癌
顺铂,右肺下叶中心型低分化鳞状细胞癌
拜阿司匹林,左侧大脑半球多发急性梗塞灶
美托洛尔缓释片,心房颤动
盐酸坦洛新缓释胶囊,良性前列腺增生
经腹次广泛子宫切除术+两侧附件切除,恶性苗勒氏管瘤（癌肉瘤）
伏格列波糖,2型糖尿病
胃癌根治术,骨转移瘤
卡培他滨片,结肠隆起型黏液腺癌
（远端）胃癌根治术,胃窦癌
表柔比星,神经内分泌癌
BEV,肝多发转移
剖腹探查术、腹盆腔冲洗、回肠造瘘术、腹盆腔置管引流术,腹膜炎
左卵巢囊肿切除术,直肠低级别管状腺瘤
呋塞米片,肝硬化失代偿胃底静脉曲张治疗术后
全子宫两附件切除+盆腔粘连松解术,子宫内膜非典型增生
ESD,十二指肠降部SMT
卡培他滨片,降结肠癌伴肝转移
广泛子宫+双附件切除+盆腔淋巴结清扫+左输尿管双j管放置术,宫颈角化型鳞状细胞癌
螺内酯,支扩
奥沙利铂,直肠癌
经腹广泛子宫+两附件切除+盆腔淋巴清扫术,宫颈癌IIA期
安素泰,胃管状腺癌II-III级
阿奇霉素,呼吸道感染
强力枇杷露,胸椎及腰椎骨质增生
头孢噻肟,呼吸道感染
重组甘精胰岛素注射液（长秀霖笔芯）,肾性贫血
支架植入术,前降支狭窄20-50%
格列美脲,糖尿病周围神经病变
直肠癌根治术,不完全肠梗阻
胸腔闭式引流术,心脏血管及主动脉钙化
阿司匹林,慢性支气管炎急性发作
胃癌根治术（全胃切除+区域淋巴结清扫+ROUX-EN-Y消化道重建术）,（印戒细胞癌），分期T4、N３、M０
神经节苷酯,冠状动脉粥样硬化性心脏病
左上肢截肢手术,左侧股动脉假性动脉瘤
健择,肝右叶肝内胆管扩张
沐舒坦,2型糖尿病
健择,肝内胆管细胞癌
STENT术,假性动脉瘤
胃癌根治术,腺癌
优甲乐,亚临床甲减
腹腔镜上直肠癌根治术（MILES）+放射性粒子植入术,（直肠）溃疡型中分化管状腺癌
红花,头晕待查
胃癌根治术(全胃）,中至低分化腺癌，LAUREN
横结肠造口术,直肠吻合口漏
维生素,慢性胆囊炎伴胆囊内多发结石
直肠癌根治术,直肠恶性肿瘤
腹腔镜上直肠部分切除术（姑息性）+乙状结肠造瘘术,直肠癌伴两肺多发转移瘤
直肠癌经腹、会阴联合切除术（MILES术），右侧腹壁永久造瘘,直肠腺癌(中分化)
紫杉醇,胃癌伴腹腔种植转移
强力枇杷露,两上肺感染
奥沙利铂,部分管状腺癌
螺内酯,耳石症
腹腔镜上姑息性直肠癌切除术（HARTMANN）+乙状结肠造瘘术,直肠癌伴两肺多发转移瘤
ERBITUX,肝脏病变
胰十二指肠切除+左肝部分切除,NET G3
肝转移瘤切除术,肝S2肿瘤中分化腺癌
亚叶酸钙,骨髓抑制
卡培他滨,腺癌，KRAS 突变型
健择,胆管癌介入治疗后
剖腹探查,直肠溃疡型中分化腺癌
胰十二指肠切除术,壶腹周围癌
益保世灵,肝肿物
奥沙利铂,转移性低分化腺癌
肝门部胆管癌切除术,中分化腺癌
息肉切除,浅表性胃窦炎
乳果糖,直肠浸润性中分化腺癌术后
腹腔镜辅助直肠癌根治术（miles术式）,直肠癌
氟脲苷,左肝、右肝肝细胞性肝癌
姑息性直肠癌切除术（dixon）,直肠癌
安维汀,结肠癌肝脏转移
美托洛尔缓释片,高血压性心脏病 心脏扩大 心房纤颤
气管切开,冠状动脉粥样硬化性心脏病
泰索帝,食管癌伴纵隔淋巴结转移
沐舒坦,急性脑梗死
乙状结肠造口回纳术,直肠癌
重组甘精胰岛素注射液（长秀霖笔芯）,原发性高血压3级极高危
剖腹探查+腹腔粘连松解+肠间脓肿引流+升结肠肿瘤切除+末段小肠造口术,升结肠腺癌破裂穿孔致急性弥漫性腹膜炎
根治性远端胃切除、胃空肠ROUX-Y吻合术,胃窦癌
胰十二指肠切除+左肝部分切除,神经内分泌肿瘤
泮托拉唑,胃溃疡
LAR手术,直肠中分化腺癌
氟伐他汀钠缓释片,两肺炎症伴纤维灶
剖宫产术,宫内妊娠
XELODA,中分化腺癌
奥沙利铂,子宫内膜癌
直肠癌前切术,直肠隆起型神经内分泌瘤
腹腔镜辅助上根治性右半结肠切除术+小肠肿物切除术,肠隆起型绒毛状-管状腺癌II级
结肠息肉电切术,结肠息肉术后
氯吡格雷,两侧椎动脉及左侧肾动脉狭窄
吉西他滨,胰腺癌Ⅳ期
螺内酯,冠心病不稳定性心绞痛
腹腔热灌注化疗术,左卵巢囊肿
胃癌根治术,转移性低分化腺癌
袖状胃手术,单纯性肥胖
替普瑞酮,淋巴瘤
5-FU,乙状结肠中分化腺癌
藿安正气丸,弥漫大B细胞性淋巴瘤
横结肠造口术,直肠癌术后吻合口瘘
喜美欣,肝癌
氟伐他汀钠缓释片,慢性肾功能不全
腹腔镜上乙状结肠病损切除术,肠溃疡型管状腺癌II级
两侧睾丸切除手术,前列腺癌
卡络黄钠,失血性贫血
宫腔镜上子宫粘膜上肿物切除术,子宫粘膜上肌瘤
异丙托溴铵,（右肺穿刺）腺癌
胃大部切除术,胃间质瘤
坎地沙坦酯片,原发性高血压3级 极高危
降乙结肠癌根治术,（乙状结肠）管状腺癌
胆囊摘除术,慢性肾功能不全
维拉帕米,室下性心动过速
扩大右半肝切除术,中分化腺癌
小肠造口还纳术,小肠造漏术后
肝转移瘤微波固化术,肝脏转移瘤
左半结肠切除术,中分化腺癌。
吗丁啉,胃体、胃窦多发溃疡
沙丁胺醇气雾剂,支气管哮喘
空肠空肠Ｂｒａｕｎ吻合,中-低分化腺癌，部分为印戒细胞癌，LAUREN，分型：混合型
腹腔镜辅助上探查+直肠癌根治术,直肠溃疡型中-低分化管状腺癌
门冬胰岛素,心功能Ⅱ级
直肠癌根治术（DIXON术）,直肠癌
培美曲塞,直肠浸润性中分化腺癌术后
直肠癌MILES术,直肠癌
诺和灵,糖尿病肾病
硝酸异山梨酯片,慢性萎缩性胃炎
卡铂,网膜浆液性腺癌
胃癌根治术（毕I）,胃癌
食管中段癌切除+食管-胃底弓下吻合术,食管中段癌
腹腔镜胆囊切除,乙状结肠息肉
磷酸肌酸,房早、室早）
依姆多,高血压病
紫杉醇,（食管）鳞状细胞癌
胰十二指肠切除术,胰头低分化导管腺癌
经腹根治性远端胃大部切除、胃-空肠roux-en-y吻合、胆囊切除术,胃窦腺癌
来得时,出血性胃炎
直肠高位前切除术,直肠癌
剖腹探查+胃窦肿物活检术+胃空肠吻合术,（胃壁）间质瘤
哌拉西林他坐巴坦,泌尿道感染
大网膜切除+胃空肠吻合术+回肠-横结肠吻合术,升结肠腺癌腹腔多发种植，伴不完全肠梗阻
沐舒坦,冠心病不稳定性心绞痛
胰十二指肠切除术,胰头中低分化腺癌
主动脉瓣置换术,主动脉瓣重度狭窄伴反流
阿卡波糖,支扩
腹腔镜上直肠癌根治术（MILES）＋放射粒子植入术,直肠蕈样型中分化管状腺癌
右膝关节置换术,糖尿病
开腹探查乙状结肠癌切除术,乙状结肠癌
希罗达,胃管状腺癌II-III级
易善复,肝肿物
右侧胸腔引流术,小细胞肺癌
右前臂动静脉内瘘成形术,肾性贫血
肝左叶部分切除术+胆囊切除术,肝内胆管细胞癌
肝叶切除术,肝内外胆管结石
氟伐他汀钠缓释片,心房颤动
舒普深,高血压病（2级 很高危）
疏血通,胃CA术后
S-1,肝门区及腹膜后淋巴结转移
二甲两胍,血糖升高
DIXON术,直肠癌
腹腔镜上直肠根治性切除术+预防性回肠造瘘术,（直肠），：肠隆起型中分化管状腺癌
低分子肝素钙,左肺下叶病变
伊立替康,直肠癌术后
直肠癌DIXON手术,直肠癌
腹式全子宫+两附件切除+盆腔淋巴清扫术,子宫内膜癌
冸托拉唑,胃体、胃窦多发溃疡
替吉奥,食管癌
结肠多发息肉高频电切术,非萎缩性胃炎伴隆起糜烂
5-FU,乙状结肠低分化腺癌
胃癌根治术,中低分化腺癌
头痛粉,胃炎
顺铂,食管癌
食管癌切除、胃食管弓下吻合术,食管癌
补佳乐,胎盘组织局灶玻变，大量炎细胞浸润
结肠息肉内镜上切除,结肠息肉
元胡止痛片,便血待查
清宫,低分化鳞癌
血必净,冠心病
直肠癌根治术,直肠中分化腺癌
"腹腔镜上根治性远端胃大部切除术（D2,ROUX-EN-Y吻合）",胃窦癌
胆囊切除、左半肝切除术,左肝癌
宫腔诊刮术,子宫内膜腺癌I级
姑息性胰十二指肠切除术,胰腺癌
左乳癌改良根治术,乳癌
去甲肾下腺素,急性下消化道出血
希罗达,胃癌伴腹腔种植转移
右乳癌改良根治术,右乳腺浸润性导管癌Ⅱ级
全子宫两附件切除+盆腔淋巴结清扫术,卵巢癌
伊立替康,肝脏多发转移
S-1,腹腔播散转移
泼尼松片,贫血
乙状结肠息肉电切术,腺癌
气管切开,心房颤动
经腹会阴直肠癌根治术,直肠癌
泰素,骨转移
门冬胰岛素,肾性贫血
和爽,直肠恶性肿瘤
腹腔镜探查+（全胃）胃癌根治术,低分化腺癌
胃癌根治术（远端胃大切）,胃窦癌
头孢美唑,肺炎
哌拉西林他坐巴坦,感染性休克 代偿期
希罗达,右乳印戒细胞癌
门冬氨酸鸟氨酸,肝硬化
速效救心丸,窦性心律
气管插管,胃CA术后
肝肿物微波固化术,中至低分化肝细胞肝癌
甲泼尼龙,快速性房颤
阿卡波糖片,2型糖尿病
全子宫切除术+右侧附件切除术,子宫内膜癌
拜阿司匹林,两肺炎症伴纤维灶
胰十二指肠切除术,PNET
丹参,冠心病
根治性膀胱切除术,浸润性高级别尿路下皮癌
内镜上多发息肉切除,胃内多发息肉
腹腔镜辅助上直肠癌根治术（MILES）,直肠癌
冠脉搭桥手术及射频消融术,四支血管病变
希罗达,直肠中分化腺癌
拜阿司匹林,心包积液
开腹探查乙状结肠癌切除术,乙状结肠隆起型中分化腺癌
重度食管静脉曲张套扎治疗+组织粘合剂,肝硬化
丹参,髋关节术后
胃肠吻合术,幽门梗阻
左侧乳腺癌保乳及腋窝淋巴结清扫术,左侧乳腺癌
硝苯地平控释片,肺源性心脏病
低分子肝素钙,心包积液
剖腹探查术、腹盆腔冲洗、回肠造瘘术、腹盆腔置管引流术,吻合口瘘
兰索拉唑,失血性贫血
十二指肠切除＋胆总管引流、空肠造瘘术,吻合口瘘
ERCP胆道支架植入术,ALT
开腹探查，直肠癌切除，结肠造瘘术,肝转移
奥沙利铂,贲门癌IV期
HARTMANN+乙状结肠造瘘术,直肠癌
卡络黄钠,胃癌伴出血
血必净,高血压病
氯沙坦钾,高血压病
食管癌根治术,食管癌
恩度,直肠浸润性中分化腺癌术后
氨茶碱,快速性房颤
左半结肠切除+WIPPLE术,结肠中至低分化管状腺癌
哌拉西林他坐巴坦,慢性前列腺炎
气管切开,晕厥原因待查
呋塞米,呼吸衰竭
格列卫,胃肠间质肿瘤
左上肢大隐静脉手术,右大隐静脉曲张
阿托伐他汀钙,肺动脉瓣及主动脉瓣轻度反流
紫杉醇,鼻咽癌
清宫,宫内孕不全流产
多西他赛,食管癌伴纵隔淋巴结转移
右乳癌改良根治术+右锁骨下淋巴结活检术,浸润性导管癌
可达龙,胃癌
厄贝沙坦氢氯噻嗪,两上肺感染
安维汀,口腔溃疡
福松,冠心病不稳定性心绞痛
姑息性左半结肠切除术,结肠癌并肺转移
头孢地尼胶囊,慢性胆囊炎伴胆囊内多发结石
胃癌根治术，毕II式远端胃,脂肪肝
右前臂动静脉内瘘吻合术,营养不良
左甲状腺癌根治术,（左甲状腺叶及肿块）乳头状癌
地塞米松,胃体中下部溃疡
头孢唑肟,轻度贫血
直肠癌低位前切除术,直肠癌
碳酸钙,冠心病不稳定性心绞痛
全子宫+两附件切除+腹盆腔粘连松解术,卵巢浆液性乳头状囊腺癌
卵巢囊肿剥除术,右侧卵巢囊肿
右膝关节置换术,高血压
乐沙定,直肠癌并肝转移（CT4N+M1A）
经腹直肠癌根治术（DIXON术）,直肠中分化腺癌DUCKA期
非洛地平,高血压
右乳癌改良根治术,腋下淋巴结转移
美沙拉嗪,溃疡性直肠炎
奥美拉唑,胸椎及腰椎骨质增生
螺内酯,胸、腹主动脉壁钙化
腹腔镜辅助上根治性全胃切除（D2）+食管空肠ROUX-EN-Y吻合术,贲门-胃体癌
哌拉西林他坐巴坦,轻度贫血
常乐康,炎症性肠病
腹腔镜上DIXON术,中分化腺癌
直肠腹会阴联合切除,印戒细胞癌
奈达铂,左肺上叶原发腺癌术后
希罗达,结肠隆起型黏液腺癌
沐舒坦,心包积液、两侧胸腔积液
剖腹探查+胃窦肿物活检术+胃空肠吻合术,胃癌
胃癌姑息性切除术,胃窦癌伴不全梗阻
剖腹探查术、腹盆腔冲洗、回肠造瘘术、腹盆腔置管引流术,直肠癌
腹腔清创引流+回肠造瘘术,肠瘘
丙种球蛋白,心脏支架
头孢唑肟,泌尿道感染
II型改良根治性子宫切除+两附件切除,鳞状细胞癌
克拉霉素,呼吸道感染
呋塞米,2型糖尿病
腹腔镜胆囊切除,肝囊肿
拜阿司匹林,两肺上叶钙化灶
胆囊摘除术,高血压病
希罗达,腰肌转移
碘油,食管癌术后
方克,肝肿瘤
肝癌切除+胆囊切除+胆管旁淋巴结切除术,混合性肝细胞癌（肝细胞性肝癌与胆管细胞癌混合）
顺铂,食管中上段鳞癌
内镜上切除术,多发性大肠息肉
西地兰,慢阻肺急性期
通心络胶囊,冠心病
胰岛素,左侧肋骨骨折
山莨菪碱,糜烂性出血性全胃炎
肿瘤细胞减灭术（全子宫+两附件切除术+大网膜切除术+DIXON术+回盲部切除术）,卵巢癌
铝碳酸镁片,胃窦炎
多西他赛,两侧卵巢浆液性乳头状囊腺癌
施维舒,胃息肉
肝癌射频消融术,肝右叶萎缩
疏血通,冠状动脉粥样硬化性心脏病
保列治,2型糖尿病
来得时,糖尿病酮症
莫西沙星,冠心病
新癀片,肝癌
胆总管切开取石+术中胆道镜取石+左肝部分切除+右肝内叶‘十字’切开取石,肝内胆管结石伴慢性炎症
沐舒坦,两肺上叶钙化灶
盐酸氨溴索口腔崩解片,慢阻肺
DIXON+结肠灌洗术,管状绒毛状腺瘤
卡培他滨片,胃癌
洛铂,骨髓抑制I度
结肠多发息肉高频电切术,十二指肠球部、降段炎症
强力枇杷露,两侧胸腔少量积液
S1,印戒细胞癌及低分化腺癌
赫赛汀,贲门癌
血必净,前列腺增生
XELODA,腹膜后LNM
阿托伐他汀钙,二尖瓣及主动脉瓣狭窄
卡培他滨,直肠术后
左腹股沟肿大淋巴结活检,转移性癌
氟尿嘧啶,食管癌伴纵隔淋巴结转移
肝动脉灌注化疗术,胆管癌介入治疗后
沐舒坦,冠状动脉粥样硬化性心脏病
呋塞米,高血压
伊立替康,胃CA治疗后
胆囊切除+胆总管切口取石术+T管引流术,肝内外胆管结石伴急性胆管炎
胆囊切除+胆总管切开取石+T管引流术,胆石症并胆系感染
磷酸肌酸,髋关节术后
远端胃癌根治术,胃癌
氨茶碱,肺气肿
保留生育功能分期手术（患者附件切除+患侧盆腔淋巴结清扫+腹主动脉旁淋巴结清扫或活检+大网膜切除+阑尾切除）,剖宫产术后
直肠癌根治术（,直肠癌
顺铂,肝脏多发转移
部分小肠切除术,肠梗阻
舒普深,急性脑梗死
腹腔镜上DIXON术,中至低分化腺癌
DIXON手术,直肠中分化腺癌
单硝酸异山梨酯缓释片,二尖瓣及主动脉瓣狭窄
诺和锐30,2型糖尿病
神经节苷酯,呼吸衰竭
舒普深,直肠CA术后
剖腹探查+直肠癌根治术（HARTMANN术）+肠粘连松解术,（直肠）溃疡型中分化管状腺癌
艾恒,慢性萎缩性胃炎
胰体尾切除+空肠近端切除+脾切除+结肠脾区切除+ROUX-EN-Y吻合术,胰腺粘液性囊腺癌
结肠造口术,吻合口瘘
厄贝沙坦,右室收缩功能正常
雷贝拉唑,胃溃疡
头孢唑肟,两肺结节待查
紫杉醇,肺内多发转移瘤
甘露醇,腺癌
希罗达,直肠癌并肝转移（CT4N+M1A）
诊断性刮宫,宫腔腺癌
